phrase,code
switch blinkstick in room 4.443 color to white .,"blinkstick(light, 4.443, None).writeProperty('color', {red:255, green:255, blue:255});"
i want michael's blinkstick color to be teal,"blinkstick(light, None, Michael).writeProperty('color', {red:0, green:128, blue:128} );"
change the color of michael's blinkstick to blue,"blinkstick(light, None, Michael).writeProperty('color', {red:0, green:0, blue:255});"
switch michael's blinkstick color to blue,"blinkstick(light, None, Michael).writeProperty('color', {red:0, green:0, blue:255});"
switch the color of michael's blinkstick to blue,"blinkstick(light, None, Michael).writeProperty('color', {red:0, green:0, blue:255});"
set michael's blinkstick to blue,"blinkstick(light, None, Michael).writeProperty('color', {red:0, green:0, blue:255});"
set michael's blinkstick color to blue,"blinkstick(light, None, Michael).writeProperty('color', {red:0, green:0, blue:255});"
adjust the color of michael's blinkstick to blue,"blinkstick(light, None, Michael).writeProperty('color', {red:0, green:0, blue:255});"
change michael's blinkstick color to blue,"blinkstick(light, None, Michael).writeProperty('color', {red:0, green:0, blue:255})"
modify michael's blinkstick color to blue,"blinkstick(light, None, Michael).writeProperty('color', {red:0, green:0, blue:255})"
convert michael's blinkstick color to blue,"blinkstick(light, None, Michael).writeProperty('color', {red:0, green:0, blue:255});"
make michael's blink stick blue,"blinkstick(light, None, Michael).writeProperty('color', {red:0, green:0, blue:255});"
make michael's blinkstick blue,"blinkstick(light, None, Michael).writeProperty('color', {red:0, green:0, blue:255});"
i'd like to have blue color on michael's blinkstick,"blinkstick(light, None, Michael).writeProperty('color', {red:0, green:0, blue:255});"
i want a blue color on michael's blinkstick,"blinkstick(light, None, Michael).writeProperty('color', {red:0, green:0, blue:255});"
i want blue color on michael's blinkstick,"blinkstick(light, None, Michael).writeProperty('color', {red:0, green:0, blue:255});"
i'd like michael's blinkstick to be blue,"blinkstick(light, None, Michael).writeProperty('color', {red:0, green:0, blue:255});"
i want michael's blinkstick to be blue,"blinkstick(light, None, Michael).writeProperty('color', {red:0, green:0, blue:255});"
i want michael's blinkstick color to be blue,"blinkstick(light, None, Michael).writeProperty('color', {red:0, green:0, blue:255});"
change the color of michael's blinkstick to navy,"blinkstick(light, None, Michael).writeProperty('color', {red:0, green:0, blue:128});"
switch michael's blinkstick color to navy,"blinkstick(light, None, Michael).writeProperty('color', {red:0, green:0, blue:128});"
change the color of michael's blinkstick to navy,"blinkstick(light, None, Michael).writeProperty('color', {red:0, green:0, blue:128});"
switch the color of michael's blinkstick to navy,"blinkstick(light, None, Michael).writeProperty('color', {red:0, green:0, blue:128});"
adjust the color of michael's blinkstick to navy,"blinkstick(light, None, Michael).writeProperty('color', {red:0, green:0, blue:128});"
change michael's blinkstick color to navy,"blinkstick(light, None, Michael).writeProperty('color', {red:0, green:0, blue:128})"
convert michael's blinkstick color to navy,"blinkstick(light, None, Michael).writeProperty('color', {red:0, green:0, blue:128});"
make michael's blinkstick a navy color,"blinkstick(light, None, Michael).writeProperty('color', {red:0, green:0, blue:128});"
i'd like navy color on michael's blinkstick,"blinkstick(light, None, Michael).writeProperty('color', {red:0, green:0, blue:128});"
i want navy color on michael's blinkstick,"blinkstick(light, None, Michael).writeProperty('color', {red:0, green:0, blue:128});"
i'd like michael's blinkstick color to be navy,"blinkstick(light, None, Michael).writeProperty('color', {red:0, green:0, blue:128});"
i want michael's blinkstick to be navy,"blinkstick(light, None, Michael).writeProperty('color', {red:0, green:0, blue:128});"
i want michael's blinkstick color navy,"blinkstick(light, None, Michael).writeProperty('color', {red:0, green:0, blue:128});"
change the color of michael's blinkstick to fuchsia,"blinkstick(light, None, Michael).writeProperty('color', {red:255, green:0, blue:255});"
switch michael's blinkstick color to fuchsia,"blinkstick(light, None, Michael).writeProperty('color', {red:255, green:0, blue:255});"
change the color of michael's blinkstick in fuchsia,"blinkstick(light, None, Michael).writeProperty('color', {red:255, green:0, blue:255});"
switch the color of michael's blinkstick to fuchsia,"blinkstick(light, None, Michael).writeProperty('color', {red:255, green:0, blue:255});"
set the blinkstick color to fuchsia,"blinkstick(light, None, Michael).writeProperty('color', {red:255, green:0, blue:255});"
update michael's blinkstick color to fuchsia,"blinkstick(light, None, Michael).writeProperty('color', {red:255, green:0, blue:255});"
adjust the color of michael's blinkstick to fuchsia,"blinkstick(light, None, Michael).writeProperty('color', {red:255, green:0, blue:255});"
adjust color of michael's blinkstick to fuchsia,"blinkstick(light, None, Michael).writeProperty('color', {red:255, green:0, blue:255});"
change michael's blinkstick color to fuchsia,"blinkstick(light, None, Michael).writeProperty('color', {red:255, green:0, blue:255})"
convert michael's blinkstick color to fuchsia,"blinkstick(light, None, Michael).writeProperty('color', {red:255, green:0, blue:255});"
convert michael's blinkstick to fuchsia,"blinkstick(light, None, Michael).writeProperty('color', {red:255, green:0, blue:255});"
make michael's blinkstick fuchsia,"blinkstick(light, None, Michael).writeProperty('color', {red:255, green:0, blue:255});"
i'd like fuchsia color on michael's blinkstick,"blinkstick(light, None, Michael).writeProperty('color', {red:255, green:0, blue:255});"
i want the fuchsia color on michael's blinkstick,"blinkstick(light, None, Michael).writeProperty('color', {red:255, green:0, blue:255});"
i want fuchsia color on michael's blinkstick,"blinkstick(light, None, Michael).writeProperty('color', {red:255, green:0, blue:255});"
i'd like michael's blinkstick color to be fuchsia,"blinkstick(light, None, Michael).writeProperty('color', {red:255, green:0, blue:255});"
i want michael's blinkstick to be fuchsia,"blinkstick(light, None, Michael).writeProperty('color', {red:255, green:0, blue:255});"
i want michael's blinkstick color to be fuchsia,"blinkstick(light, None, Michael).writeProperty('color', {red:255, green:0, blue:255});"
switch the color of michael's blinkstick to purple,"blinkstick(light, None, Michael).writeProperty('color', {red:128, green:0, blue:128});"
change michael's blinkstick color to purple,"blinkstick(light, None, Michael).writeProperty('color', {red:128, green:0, blue:128});"
switch michael's blinkstick color to purple,"blinkstick(light, None, Michael).writeProperty('color', {red:128, green:0, blue:128});"
change the color of michael's blinkstick to purple,"blinkstick(light, None, Michael).writeProperty('color', {red:128, green:0, blue:128});"
set michael's blinkstick to purple,"blinkstick(light, None, Michael).writeProperty('color', {red:128, green:0, blue:128});"
set michael's blinkstick color to purple,"blinkstick(light, None, Michael).writeProperty('color', {red:128, green:0, blue:128});"
change the color of the blinkstick to purple,"blinkstick(light, None, Michael).writeProperty('color', {red:128, green:0, blue:128});"
adjust the color of michael's blinkstick to purple,"blinkstick(light, None, Michael).writeProperty('color', {red:128, green:0, blue:128});"
modify michael's blinkstick color to purple,"blinkstick(light, None, Michael).writeProperty('color', {red:128, green:0, blue:128})"
turn the color of the blinkstick of michael into purple,"blinkstick(light, None, Michael).writeProperty('color', {red:128, green:0, blue:128});"
convert michael's blinkstick color to purple,"blinkstick(light, None, Michael).writeProperty('color', {red:128, green:0, blue:128});"
make michael's blink stick purple,"blinkstick(light, None, Michael).writeProperty('color', {red:128, green:0, blue:128});"
make michael's blinkstick purple,"blinkstick(light, None, Michael).writeProperty('color', {red:128, green:0, blue:128});"
make the color of michael's blinkstick purple,"blinkstick(light, None, Michael).writeProperty('color', {red:128, green:0, blue:128});"
i want purple on michael's blinkstick,"blinkstick(light, None, Michael).writeProperty('color', {red:128, green:0, blue:128});"
i'd like purple color on michael's blinkstick,"blinkstick(light, None, Michael).writeProperty('color', {red:128, green:0, blue:128});"
i want purple color on michael's blinkstick,"blinkstick(light, None, Michael).writeProperty('color', {red:128, green:0, blue:128});"
i'd like michael's blinkstick to be purple,"blinkstick(light, None, Michael).writeProperty('color', {red:128, green:0, blue:128});"
i want michael's blinkstick to be purple,"blinkstick(light, None, Michael).writeProperty('color', {red:128, green:0, blue:128});"
i want michael's blinkstick color purple,"blinkstick(light, None, Michael).writeProperty('color', {red:128, green:0, blue:128});"
switch the color of the blinkstick in room 4443 to white,"blinkstick(light, 4.443, None).writeProperty('color', {red:255, green:255, blue:255});"
put the blinkstick in room 4443 color white,"blinkstick(light, 4.443, None).writeProperty('color', {red:255, green:255, blue:255});"
put a blinkstick in the room 4443 color to white,"blinkstick(light, 4.443, None).writeProperty('color', {red:255, green:255, blue:255});"
set the blinkstick in the room 4443 color to white,"blinkstick(light, 4.443, None).writeProperty('color', {red:255, green:255, blue:255});"
change the colour of the blinkstick light in the room 4443 to white,"blinkstick(light, 4.443, None).writeProperty('color', {red:255, green:255, blue:255});"
adjust the color of the blinkstick in the room 4443 to white,"blinkstick(light, 4.443, None).writeProperty('color', {red:255, green:255, blue:255});"
adjust color of the blinkstick in room 4443 to white,"blinkstick(light, 4.443, None).writeProperty('color', {red:255, green:255, blue:255});"
change the color of the blinkstick in the room 4443 to white,"blinkstick(light, 4.443, None).writeProperty('color', {red:255, green:255, blue:255});"
convert the color of the blinkstick in the room 4443 to white,"blinkstick(light, 4.443, None).writeProperty('color', {red:255, green:255, blue:255});"
make a blinkstick white in room 4443,"blinkstick(light, 4.443, None).writeProperty('color', {red:255, green:255, blue:255});"
make the blinkstick color white in room 4443,"blinkstick(light, 4.443, None).writeProperty('color', {red:255, green:255, blue:255});"
make the color of the blinkstick white in room 4443,"blinkstick(light, 4.443, None).writeProperty('color', {red:255, green:255, blue:255});"
i want white on the blinkstick in room 4443,"blinkstick(light, 4.443, None).writeProperty('color', {red:255, green:255, blue:255});"
i want the blinkstick in the room 4443 color white,"blinkstick(light, 4.443, None).writeProperty('color', {red:255, green:255, blue:255});"
i want a blinkstick in the room 4443 color white,"blinkstick(light, 4.443, None).writeProperty('color', {red:255, green:255, blue:255});"
switch the color of the blinkstick in room 4443 to silver,"blinkstick(light, 4.443, None).writeProperty('color', {red:192, green:192, blue:192});"
put a blinkstick in the room 4443 color to silver,"blinkstick(light, 4.443, None).writeProperty('color', {red:192, green:192, blue:192});"
put the blinkstick in room 4443 color to silver,"blinkstick(light, 4.443, None).writeProperty('color', {red:192, green:192, blue:192});"
change the color of the blinkstick in room 4443 to silver,"blinkstick(light, 4.443, None).writeProperty('color', {red:192, green:192, blue:192});"
adjust color of the blinkstick in room 4443 to silver,"blinkstick(light, 4.443, None).writeProperty('color', {red:192, green:192, blue:192});"
adjust the color of the blinkstick in the room 4443 to silver,"blinkstick(light, 4.443, None).writeProperty('color', {red:192, green:192, blue:192});"
change the color of the blinkstick in the room 4443 to silver,"blinkstick(light, 4.443, None).writeProperty('color', {red:192, green:192, blue:192})"
change the blinkstick in room 4443 color to silver,"blinkstick(light, 4.443, None).writeProperty('color', {red:192, green:192, blue:192})"
convert the color of the blinkstick in the room 4443 to silver,"blinkstick(light, 4.443, None).writeProperty('color', {red:192, green:192, blue:192});"
make a silver blinkstick in room 4443,"blinkstick(light, 4.443, None).writeProperty('color', {red:192, green:192, blue:192});"
make the blinkstick silver in room 4443,"blinkstick(light, 4.443, None).writeProperty('color', {red:192, green:192, blue:192});"
make the color of the blinkstick silver in room 4443,"blinkstick(light, 4.443, None).writeProperty('color', {red:192, green:192, blue:192});"
i want silver on the blinkstick in room 4443,"blinkstick(light, 4.443, None).writeProperty('color', {red:192, green:192, blue:192});"
i want the blinkstick in the room 4443 color silver,"blinkstick(light, 4.443, None).writeProperty('color', {red:192, green:192, blue:192});"
i want a blinkstick in room 4443 color silver,"blinkstick(light, 4.443, None).writeProperty('color', {red:192, green:192, blue:192});"
switch the blinkstick color in room 4443 to gray,"blinkstick(light, 4.443, None).writeProperty('color', {red:128, green:128, blue:128});"
put the blinkstick in room 4443 color gray,"blinkstick(light, 4.443, None).writeProperty('color', {red:128, green:128, blue:128});"
put a blinkstick in the room 4443 color to gray,"blinkstick(light, 4.443, None).writeProperty('color', {red:128, green:128, blue:128});"
set the blinkstick in room 4443 color to gray,"blinkstick(light, 4.443, None).writeProperty('color', {red:128, green:128, blue:128});"
i want gray on the blinkstick in room 4443,"blinkstick(light, 4.443, None).writeProperty('color', {red:128, green:128, blue:128});"
i want the blinkstick in the room 4443 color gray,"blinkstick(light, 4.443, None).writeProperty('color', {red:128, green:128, blue:128});"
i want a blinkstick in the room 4443 color gray,"blinkstick(light, 4.443, None).writeProperty('color', {red:128, green:128, blue:128});"
change the colour of the blinkstick light in the room 4443 to black,"blinkstick(light, 4.443, None).writeProperty('color', {red:0, green:0, blue:0});"
change the color of the blinkstick in room 4443 to black,"blinkstick(light, 4.443, None).writeProperty('color', {red:0, green:0, blue:0});"
switch the blinkstick color in room 4443 to black,"blinkstick(light, 4.443, None).writeProperty('color', {red:0, green:0, blue:0});"
change the color of the blinkstick in the room 4443 to black,"blinkstick(light, 4.443, None).writeProperty('color', {red:0, green:0, blue:0});"
put the blinkstick in room 4443 color black,"blinkstick(light, 4.443, None).writeProperty('color', {red:0, green:0, blue:0});"
put a blinkstick in the room 4443 color to black,"blinkstick(light, 4.443, None).writeProperty('color', {red:0, green:0, blue:0});"
set the blinkstick in the room 4443 color to black,"blinkstick(light, 4.443, None).writeProperty('color', {red:0, green:0, blue:0});"
adjust the color of the blinkstick in the room 4443 to black,"blinkstick(light, 4.443, None).writeProperty('color', {red:0, green:0, blue:0});"
make the blinkstick black in room 4443,"blinkstick(light, 4.443, None).writeProperty('color', {red:0, green:0, blue:0})"
make a black blinkstick in room 4443,"blinkstick(light, 4.443, None).writeProperty('color', {red:0, green:0, blue:0})"
make the color of the blinkstick black in room 4443,"blinkstick(light, 4.443, None).writeProperty('color', {red:0, green:0, blue:0});"
make the blinkstick black in room 4443,"blinkstick(light, 4.443, None).writeProperty('color', {red:0, green:0, blue:0});"
make black the color of the blinkstick in room 4443,"blinkstick(light, 4.443, None).writeProperty('color', {red:0, green:0, blue:0});"
i want the blinkstick in the room 4443 color black,"blinkstick(light, 4.443, None).writeProperty('color', {red:0, green:0, blue:0});"
i want a blinkstick in the room 4443 color black,"blinkstick(light, 4.443, None).writeProperty('color', {red:0, green:0, blue:0});"
change the colour of the blinkstick in room 4443 to red,"blinkstick(light, 4.443, None).writeProperty('color', {red:255, green:0, blue:0});"
switch the color of the blinkstick in room 4443 to red,"blinkstick(light, 4.443, None).writeProperty('color', {red:255, green:0, blue:0});"
turn on the blinkstick in room 4443,"blinkstick(light, 4.443, None).writeProperty('color', {red:255, green:0, blue:0});"
put a blinkstick in the room 4443 color red,"blinkstick(light, 4.443, None).writeProperty('color', {red:255, green:0, blue:0});"
put the blinkstick in room 4443 color red,"blinkstick(light, 4.443, None).writeProperty('color', {red:255, green:0, blue:0});"
put a blinkstick in room 4443 color red,"blinkstick(light, 4.443, None).writeProperty('color', {red:255, green:0, blue:0});"
set the color of the blinkstick in the room 4443 to red,"blinkstick(light, 4.443, None).writeProperty('color', {red:255, green:0, blue:0});"
set the color of the blinkstick in room 4443 to red,"blinkstick(light, 4.443, None).writeProperty('color', {red:255, green:0, blue:0});"
adjust the color of the blinkstick in the room 4443 to red,"blinkstick(light, 4.443, None).writeProperty('color', {red:255, green:0, blue:0});"
adjust color of the blinkstick in room 4443 to red,"blinkstick(light, 4.443, None).writeProperty('color', {red:255, green:0, blue:0});"
make the blinkstick red in room 4443,"blinkstick(light, 4.443, None).writeProperty('color', {red:255, green:0, blue:0})"
make the blinkstick light red in the room 4443,"blinkstick(light, 4.443, None).writeProperty('color', {red:255, green:0, blue:0});"
make the blinkstick color red in room 4443,"blinkstick(light, 4.443, None).writeProperty('color', {red:255, green:0, blue:0});"
make red the color of the blinkstick in room 4443,"blinkstick(light, 4.443, None).writeProperty('color', {red:255, green:0, blue:0});"
i want the red color on the blinkstick in the room 4443,"blinkstick(light, 4.443, None).writeProperty('color', {red:255, green:0, blue:0});"
i want the blinkstick in the room 4443 color red,"blinkstick(light, 4.443, None).writeProperty('color', {red:255, green:0, blue:0});"
i want a blinkstick in the room 4443 color red,"blinkstick(light, 4.443, None).writeProperty('color', {red:255, green:0, blue:0});"
switch the color of the blinkstick in room 4443 to maroon,"blinkstick(light, 4.443, None).writeProperty('color', {red:128, green:0, blue:0});"
set the blinkstick on a maroon in room 4443,"blinkstick(light, 4.443, None).writeProperty('color', {red:128, green:0, blue:0});"
put a blinkstick in the room 4443 color to maroon,"blinkstick(light, 4.443, None).writeProperty('color', {red:128, green:0, blue:0});"
put the blinkstick in room 4443 color to maroon,"blinkstick(light, 4.443, None).writeProperty('color', {red:128, green:0, blue:0});"
set the blinkstick in the room 4443 color to maroon,"blinkstick(light, 4.443, None).writeProperty('color', {red:128, green:0, blue:0});"
set the blinkstick color in the room 4443 to maroon,"blinkstick(light, 4.443, None).writeProperty('color', {red:128, green:0, blue:0});"
adjust color of the blinkstick in room 4443 to maroon,"blinkstick(light, 4.443, None).writeProperty('color', {red:128, green:0, blue:0});"
change the color of the blinkstick in the room 4443 to maroon,"blinkstick(light, 4.443, None).writeProperty('color', {red:128, green:0, blue:0})"
change the color of the blinkstick in room 4443 to maroon,"blinkstick(light, 4.443, None).writeProperty('color', {red:128, green:0, blue:0})"
change the color of the blinkstick in room 4443 in maroon,"blinkstick(light, 4.443, None).writeProperty('color', {red:128, green:0, blue:0});"
i want a maroon color on the blinkstick in the room 4443,"blinkstick(light, 4.443, None).writeProperty('color', {red:128, green:0, blue:0});"
i want a blinkstick in room 4443 color be maroon,"blinkstick(light, 4.443, None).writeProperty('color', {red:128, green:0, blue:0});"
change the colour of the blinkstick in room 4443 to yellow,"blinkstick(light, 4.443, None).writeProperty('color', {red:255, green:255, blue:0});"
switch the color of the blinkstick in room 4443 to yellow,"blinkstick(light, 4.443, None).writeProperty('color', {red:255, green:255, blue:0});"
set the light on yellow in room 4443,"blinkstick(light, 4.443, None).writeProperty('color', {red:255, green:255, blue:0});"
put a blinkstick in the room 4443 color to yellow,"blinkstick(light, 4.443, None).writeProperty('color', {red:255, green:255, blue:0});"
put the blinkstick in room 4443 color yellow,"blinkstick(light, 4.443, None).writeProperty('color', {red:255, green:255, blue:0});"
set the blinkstick in the room 4443 color to yellow,"blinkstick(light, 4.443, None).writeProperty('color', {red:255, green:255, blue:0});"
adjust color of the blinkstick in room 4443 to yellow,"blinkstick(light, 4.443, None).writeProperty('color', {red:255, green:255, blue:0});"
adjust the color of the blinkstick in the room 4443 to yellow,"blinkstick(light, 4.443, None).writeProperty('color', {red:255, green:255, blue:0});"
change the color of the blinkstick in the room 4443 to yellow,"blinkstick(light, 4.443, None).writeProperty('color', {red:255, green:255, blue:0});"
convert the color of the blinkstick in the room 4443 to yellow,"blinkstick(light, 4.443, None).writeProperty('color', {red:255, green:255, blue:0});"
make the blinkstick light yellow in the room 4443,"blinkstick(light, 4.443, None).writeProperty('color', {red:255, green:255, blue:0});"
make the blinkstick color yellow in room 4443,"blinkstick(light, 4.443, None).writeProperty('color', {red:255, green:255, blue:0});"
make yellow the color of the blinkstick in room 4443,"blinkstick(light, 4.443, None).writeProperty('color', {red:255, green:255, blue:0});"
i want yellow on the blinkstick in room 4443,"blinkstick(light, 4.443, None).writeProperty('color', {red:255, green:255, blue:0});"
i want the blinkstick in the room 4443 color be yellow,"blinkstick(light, 4.443, None).writeProperty('color', {red:255, green:255, blue:0});"
i want the blinkstick in room 4443 color yellow,"blinkstick(light, 4.443, None).writeProperty('color', {red:255, green:255, blue:0});"
i want a blinkstick in the room 4443 color be yellow,"blinkstick(light, 4.443, None).writeProperty('color', {red:255, green:255, blue:0});"
i want a blink stick in room 4443 color be yellow,"blinkstick(light, 4.443, None).writeProperty('color', {red:255, green:255, blue:0});"
change the colour of the blinkstick light in room 4443 to olive,"blinkstick(light, 4.443, None).writeProperty('color', {red:128, green:128, blue:0});"
put a blinkstick in the room 4443 color olive,"blinkstick(light, 4.443, None).writeProperty('color', {red:128, green:128, blue:0});"
put the blinkstick in room 4443 color olive,"blinkstick(light, 4.443, None).writeProperty('color', {red:128, green:128, blue:0});"
put a blinkstick in room 4443 color olive,"blinkstick(light, 4.443, None).writeProperty('color', {red:128, green:128, blue:0});"
color the blinkstick in room 4443 olive,"blinkstick(light, 4.443, None).writeProperty('color', {red:128, green:128, blue:0})"
recolor the blinkstick in room 4443 olive,"blinkstick(light, 4.443, None).writeProperty('color', {red:128, green:128, blue:0})"
make a blinkstick in room 4443 olive,"blinkstick(light, 4.443, None).writeProperty('color', {red:128, green:128, blue:0});"
i want olive on the blinkstick in room 4443,"blinkstick(light, 4.443, None).writeProperty('color', {red:128, green:128, blue:0});"
i want the blinkstick in the room 4443 color olive,"blinkstick(light, 4.443, None).writeProperty('color', {red:128, green:128, blue:0});"
i want a blinkstick in room 4443 color olive,"blinkstick(light, 4.443, None).writeProperty('color', {red:128, green:128, blue:0});"
change the colour of the blinkstick in the room 4443 to lime,"blinkstick(light, 4.443, None).writeProperty('color', {red:0, green:255, blue:0});"
switch the blinkstick light in the room 4443 color to lime,"blinkstick(light, 4.443, None).writeProperty('color', {red:0, green:255, blue:0});"
switch the color of the blinkstick in room 4443 to lime,"blinkstick(light, 4.443, None).writeProperty('color', {red:0, green:255, blue:0});"
set the light on lime in room 4443,"blinkstick(light, 4.443, None).writeProperty('color', {red:0, green:255, blue:0});"
put the blinkstick in room 4443 color lime,"blinkstick(light, 4.443, None).writeProperty('color', {red:0, green:255, blue:0});"
put a blinkstick in the room 4443 color to lime,"blinkstick(light, 4.443, None).writeProperty('color', {red:0, green:255, blue:0});"
change the color of the blinkstick in room 4443 to lime,"blinkstick(light, 4.443, None).writeProperty('color', {red:0, green:255, blue:0})"
color the blinkstick in room 4443 to lime,"blinkstick(light, 4.443, None).writeProperty('color', {red:0, green:255, blue:0})"
in room 4443 convert the color of the blinkstick to lime,"blinkstick(light, 4.443, None).writeProperty('color', {red:0, green:255, blue:0});"
i want the blinkstick in the room 4443 color lime,"blinkstick(light, 4.443, None).writeProperty('color', {red:0, green:255, blue:0});"
i want a blinkstick in the room 4443 color lime,"blinkstick(light, 4.443, None).writeProperty('color', {red:0, green:255, blue:0});"
change the colour of the blinkstick in room 4443 to green,"blinkstick(light, 4.443, None).writeProperty('color', {red:0, green:128, blue:0} );"
switch the blinkstick color in room 4443 to green,"blinkstick(light, 4.443, None).writeProperty('color', {red:0, green:128, blue:0} );"
put a blinkstick in the room 4443 color green,"blinkstick(light, 4.443, None).writeProperty('color', {red:0, green:128, blue:0} );"
put the blinkstick in room 4443 color green,"blinkstick(light, 4.443, None).writeProperty('color', {red:0, green:128, blue:0} );"
put a blinkstick in room 4443 color green,"blinkstick(light, 4.443, None).writeProperty('color', {red:0, green:128, blue:0} );"
set the color of the blinkstick in the room 4443 to green,"blinkstick(light, 4.443, None).writeProperty('color', {red:0, green:128, blue:0} );"
set the color of the blinkstick in room 4443 to green,"blinkstick(light, 4.443, None).writeProperty('color', {red:0, green:128, blue:0} );"
adjust color of the blinkstick in room 4443 to green,"blinkstick(light, 4.443, None).writeProperty('color', {red:0, green:128, blue:0} );"
adjust the color of the blinkstick in the room 4443 to green,"blinkstick(light, 4.443, None).writeProperty('color', {red:0, green:128, blue:0} );"
change the color of the blinkstick in the room 4443 to green,"blinkstick(light, 4.443, None).writeProperty('color', {red:0, green:128, blue:0} );"
convert the color of the blinkstick in the room 4443 to green,"blinkstick(light, 4.443, None).writeProperty('color', {red:0, green:128, blue:0} );"
switch to green in the room 4443,"blinkstick(light, 4.443, None).writeProperty('color', {red:0, green:128, blue:0} );"
make the blinkstick color green in room 4443,"blinkstick(light, 4.443, None).writeProperty('color', {red:0, green:128, blue:0} );"
i want green on the blinkstick in the room 4443,"blinkstick(light, 4.443, None).writeProperty('color', {red:0, green:128, blue:0} );"
i want the blinkstick in the room 4443 color green,"blinkstick(light, 4.443, None).writeProperty('color', {red:0, green:128, blue:0} );"
i want the blinkstick in the room 4443 color green,"blinkstick(light, 4.443, None).writeProperty('color', {red:0, green:128, blue:0} );"
i want a blinkstick in the room 4443 color green,"blinkstick(light, 4.443, None).writeProperty('color', {red:0, green:128, blue:0} );"
change the blinkstick color in room 4443,"blinkstick(light, 4.443, None).writeProperty('color', {red:0, green:255 blue:255});"
switch the color of the blinkstick in room 4443 to aqua,"blinkstick(light, 4.443, None).writeProperty('color', {red:0, green:255 blue:255});"
put the blinkstick in room 4443 color aqua,"blinkstick(light, 4.443, None).writeProperty('color', {red:0, green:255 blue:255});"
put a blinkstick in room 4443 color aqua,"blinkstick(light, 4.443, None).writeProperty('color', {red:0, green:255 blue:255});"
set the blinkstick in room 4443 color to aqua,"blinkstick(light, 4.443, None).writeProperty('color', {red:0, green:255 blue:255});"
change the color of the blinkstick in the room 4443 to aqua,"blinkstick(light, 4.443, None).writeProperty('color', {red:0, green:255 blue:255})"
change the color of the blinkstick in room 4443 to aqua,"blinkstick(light, 4.443, None).writeProperty('color', {red:0, green:255 blue:255})"
change color of the blinkstick in room 4443 to aqua,"blinkstick(light, 4.443, None).writeProperty('color', {red:0, green:255 blue:255});"
convert a blinkstick color in room 4443 to aqua,"blinkstick(light, 4.443, None).writeProperty('color', {red:0, green:255 blue:255});"
i want aqua on the blinkstick in the room 4443,"blinkstick(light, 4.443, None).writeProperty('color', {red:0, green:255 blue:255});"
i want the blinkstick in the room 4443 color aqua,"blinkstick(light, 4.443, None).writeProperty('color', {red:0, green:255 blue:255});"
i want a blinkstick in the room 4443 color aqua,"blinkstick(light, 4.443, None).writeProperty('color', {red:0, green:255 blue:255});"
put a blinkstick in the room 4443 color teal,"blinkstick(light, 4.443, None).writeProperty('color', {red:0, green:128, blue:128} );"
put the blinkstick in room 4443 color teal,"blinkstick(light, 4.443, None).writeProperty('color', {red:0, green:128, blue:128} );"
put a blinkstick in room 4443 color teal,"blinkstick(light, 4.443, None).writeProperty('color', {red:0, green:128, blue:128} );"
change the blinkstick color in room 4443 to teal,"blinkstick(light, 4.443, None).writeProperty('color', {red:0, green:128, blue:128} );"
in room 4443 convert the color of the blinkstick to teal,"blinkstick(light, 4.443, None).writeProperty('color', {red:0, green:128, blue:128} );"
change the color of the blinkstick in room 4443 to teal,"blinkstick(light, 4.443, None).writeProperty('color', {red:0, green:128, blue:128} );"
make the blinkstick teal in room 4443,"blinkstick(light, 4.443, None).writeProperty('color', {red:0, green:128, blue:128} );"
i want a blinkstick in room 4443 color teal,"blinkstick(light, 4.443, None).writeProperty('color', {red:0, green:128, blue:128} );"
change the colour of the blinkstick in room 4443 to blue,"blinkstick(light, 4.443, None).writeProperty('color', {red:0, green:0, blue:255});"
switch the color of the blinkstick in room 4443 to blue,"blinkstick(light, 4.443, None).writeProperty('color', {red:0, green:0, blue:255});"
put a blinkstick in the room 4443 color blue,"blinkstick(light, 4.443, None).writeProperty('color', {red:0, green:0, blue:255});"
put the blinkstick in room 4443 color blue,"blinkstick(light, 4.443, None).writeProperty('color', {red:0, green:0, blue:255});"
put a blinkstick in room 4443 color blue,"blinkstick(light, 4.443, None).writeProperty('color', {red:0, green:0, blue:255});"
set the blinkstick in the room 4443 color to blue,"blinkstick(light, 4.443, None).writeProperty('color', {red:0, green:0, blue:255});"
set the color of the blinkstick in the room 4443 to blue,"blinkstick(light, 4.443, None).writeProperty('color', {red:0, green:0, blue:255});"
set the color of the blinkstick in room 4443 to blue,"blinkstick(light, 4.443, None).writeProperty('color', {red:0, green:0, blue:255});"
adjust the color of the blinkstick in the room 4443 to blue,"blinkstick(light, 4.443, None).writeProperty('color', {red:0, green:0, blue:255});"
adjust the blinkstick color in room 4443 to blue,"blinkstick(light, 4.443, None).writeProperty('color', {red:0, green:0, blue:255});"
make the blinkstick blue in room 4443,"blinkstick(light, 4.443, None).writeProperty('color', {red:0, green:0, blue:255})"
change the color of the blinkstick in the room 4443 to blue,"blinkstick(light, 4.443, None).writeProperty('color', {red:0, green:0, blue:255})"
change color of the blinkstick in room 4443 to blue,"blinkstick(light, 4.443, None).writeProperty('color', {red:0, green:0, blue:255});"
make the blinkstick blue in the room 4443,"blinkstick(light, 4.443, None).writeProperty('color', {red:0, green:0, blue:255});"
make blue the color of the blinkstick in the room 4443,"blinkstick(light, 4.443, None).writeProperty('color', {red:0, green:0, blue:255});"
