phrase,code
switch led strip in room 4.443 color to white .,"ledstrip(light, 4.443, None).writeProperty('color', {red:255, green:255, blue:255});"
switch the led strip from the kitchen color to teal,"ledstrip(light, kitchen, None).writeProperty('color', {red:0, green:128, blue:128} );"
change the color of the led strip from the kitchen to teal,"ledstrip(light, kitchen, None).writeProperty('color', {red:0, green:128, blue:128} );"
switch the color of the led strip from the kitchen to teal,"ledstrip(light, kitchen, None).writeProperty('color', {red:0, green:128, blue:128} );"
switch color of the led strip from the kitchen to teal,"ledstrip(light, kitchen, None).writeProperty('color', {red:0, green:128, blue:128} );"
set the color of the led strip from the kitchen to teal,"ledstrip(light, kitchen, None).writeProperty('color', {red:0, green:128, blue:128} );"
change the color of the led strip in the kitchen to teal,"ledstrip(light, kitchen, None).writeProperty('color', {red:0, green:128, blue:128} );"
change the led strip color from the kitchen to teal,"ledstrip(light, kitchen, None).writeProperty('color', {red:0, green:128, blue:128} )"
convert the color of the led strip from the kitchen to teal,"ledstrip(light, kitchen, None).writeProperty('color', {red:0, green:128, blue:128} );"
change the color of a led strip from the kitchen to teal,"ledstrip(light, kitchen, None).writeProperty('color', {red:0, green:128, blue:128} );"
i'd like teal color on the led strip from the kitchen,"ledstrip(light, kitchen, None).writeProperty('color', {red:0, green:128, blue:128} );"
i want teal color on the led strip from the kitchen,"ledstrip(light, kitchen, None).writeProperty('color', {red:0, green:128, blue:128} );"
i want teal color on a led strip from the kitchen,"ledstrip(light, kitchen, None).writeProperty('color', {red:0, green:128, blue:128} );"
i'd like a led strip from the kitchen to be teal,"ledstrip(light, kitchen, None).writeProperty('color', {red:0, green:128, blue:128} );"
i want the led strip from the kitchen color to be teal,"ledstrip(light, kitchen, None).writeProperty('color', {red:0, green:128, blue:128} );"
change the color of the led strip from the kitchen to blue,"ledstrip(light, kitchen, None).writeProperty('color', {red:0, green:0, blue:255});"
switch the led strip color from the kitchen to blue,"ledstrip(light, kitchen, None).writeProperty('color', {red:0, green:0, blue:255});"
switch the led strip from the kitchen color to blue,"ledstrip(light, kitchen, None).writeProperty('color', {red:0, green:0, blue:255});"
switch the color of the led strip from the kitchen to blue,"ledstrip(light, kitchen, None).writeProperty('color', {red:0, green:0, blue:255});"
switch color of the led strip from the kitchen to blue,"ledstrip(light, kitchen, None).writeProperty('color', {red:0, green:0, blue:255});"
set the led strip color from the kitchen to blue,"ledstrip(light, kitchen, None).writeProperty('color', {red:0, green:0, blue:255});"
set the led strip from the kitchen color to blue,"ledstrip(light, kitchen, None).writeProperty('color', {red:0, green:0, blue:255});"
set the color of the led strip from the kitchen to blue,"ledstrip(light, kitchen, None).writeProperty('color', {red:0, green:0, blue:255});"
change the color of the led strip to blue,"ledstrip(light, kitchen, None).writeProperty('color', {red:0, green:0, blue:255});"
adjust the color of the led strip from the kitchen to blue,"ledstrip(light, kitchen, None).writeProperty('color', {red:0, green:0, blue:255});"
change the led strip color from the kitchen to blue,"ledstrip(light, kitchen, None).writeProperty('color', {red:0, green:0, blue:255})"
convert the color of the led strip from the kitchen to blue,"ledstrip(light, kitchen, None).writeProperty('color', {red:0, green:0, blue:255});"
make the led strip blue from the kitchen,"ledstrip(light, kitchen, None).writeProperty('color', {red:0, green:0, blue:255});"
change color of the led strip from the kitchen to blue,"ledstrip(light, kitchen, None).writeProperty('color', {red:0, green:0, blue:255});"
i'd like blue color on the led strip from the kitchen,"ledstrip(light, kitchen, None).writeProperty('color', {red:0, green:0, blue:255});"
i want blue color on the led strip from the kitchen,"ledstrip(light, kitchen, None).writeProperty('color', {red:0, green:0, blue:255});"
i want blue color on a led strip from the kitchen,"ledstrip(light, kitchen, None).writeProperty('color', {red:0, green:0, blue:255});"
i want the led strip from the kitchen to be blue,"ledstrip(light, kitchen, None).writeProperty('color', {red:0, green:0, blue:255});"
i'd like a led strip from the kitchen to be blue,"ledstrip(light, kitchen, None).writeProperty('color', {red:0, green:0, blue:255});"
change the color of the led strip to navy,"ledstrip(light, kitchen, None).writeProperty('color', {red:0, green:0, blue:128});"
switch the led strip from the kitchen color to navy,"ledstrip(light, kitchen, None).writeProperty('color', {red:0, green:0, blue:128});"
change the color of the led strip from the kitchen to navy,"ledstrip(light, kitchen, None).writeProperty('color', {red:0, green:0, blue:128});"
set the color of the led strip from the kitchen to navy,"ledstrip(light, kitchen, None).writeProperty('color', {red:0, green:0, blue:128});"
the color of the led strip from the kitchen to navy,"ledstrip(light, kitchen, None).writeProperty('color', {red:0, green:0, blue:128});"
update the led strip from the kitchen color to navy,"ledstrip(light, kitchen, None).writeProperty('color', {red:0, green:0, blue:128});"
adjust the color of the led strip from the kitchen to navy,"ledstrip(light, kitchen, None).writeProperty('color', {red:0, green:0, blue:128});"
change the led strip color from the kitchen to navy,"ledstrip(light, kitchen, None).writeProperty('color', {red:0, green:0, blue:128})"
convert the color of the led strip from the kitchen to navy,"ledstrip(light, kitchen, None).writeProperty('color', {red:0, green:0, blue:128});"
i'd like navy color on the led strip from the kitchen,"ledstrip(light, kitchen, None).writeProperty('color', {red:0, green:0, blue:128});"
i want navy color on the led strip from the kitchen,"ledstrip(light, kitchen, None).writeProperty('color', {red:0, green:0, blue:128});"
i want navy color on a led strip from the kitchen,"ledstrip(light, kitchen, None).writeProperty('color', {red:0, green:0, blue:128});"
i want the led strip from the kitchen color navy,"ledstrip(light, kitchen, None).writeProperty('color', {red:0, green:0, blue:128});"
i'd like a led strip from the kitchen to be navy,"ledstrip(light, kitchen, None).writeProperty('color', {red:0, green:0, blue:128});"
i want a led strip from the kitchen color navy,"ledstrip(light, kitchen, None).writeProperty('color', {red:0, green:0, blue:128});"
change the color of the led strip from the kitchen to fuchsia,"ledstrip(light, kitchen, None).writeProperty('color', {red:255, green:0, blue:255});"
switch the led strip from the kitchen color to fuchsia,"ledstrip(light, kitchen, None).writeProperty('color', {red:255, green:0, blue:255});"
switch the color of the led strip from the kitchen to fuchsia,"ledstrip(light, kitchen, None).writeProperty('color', {red:255, green:0, blue:255});"
set the color of the led strip from the kitchen to fuchsia,"ledstrip(light, kitchen, None).writeProperty('color', {red:255, green:0, blue:255});"
change the color of the led strip to fuchsia,"ledstrip(light, kitchen, None).writeProperty('color', {red:255, green:0, blue:255});"
change the color of the led strip in the kitchen to fuchsia,"ledstrip(light, kitchen, None).writeProperty('color', {red:255, green:0, blue:255});"
adjust the color of the led strip from the kitchen to fuchsia,"ledstrip(light, kitchen, None).writeProperty('color', {red:255, green:0, blue:255});"
change the led strip color from the kitchen to fuchsia,"ledstrip(light, kitchen, None).writeProperty('color', {red:255, green:0, blue:255})"
convert the color of the led strip from the kitchen to fuchsia,"ledstrip(light, kitchen, None).writeProperty('color', {red:255, green:0, blue:255});"
convert the color of a led strip from the kitchen to fuchsia,"ledstrip(light, kitchen, None).writeProperty('color', {red:255, green:0, blue:255});"
i'd like fuchsia color on the led strip from the kitchen,"ledstrip(light, kitchen, None).writeProperty('color', {red:255, green:0, blue:255});"
i want the fuchsia color on the led strip from the kitchen,"ledstrip(light, kitchen, None).writeProperty('color', {red:255, green:0, blue:255});"
i want fuchsia color on the led strip from the kitchen,"ledstrip(light, kitchen, None).writeProperty('color', {red:255, green:0, blue:255});"
i want the led strip from the kitchen color to be fuchsia,"ledstrip(light, kitchen, None).writeProperty('color', {red:255, green:0, blue:255});"
i'd like a led strip from the kitchen color to be fuchsia,"ledstrip(light, kitchen, None).writeProperty('color', {red:255, green:0, blue:255});"
change the color of the led strip to purple,"ledstrip(light, kitchen, None).writeProperty('color', {red:128, green:0, blue:128});"
switch the led strip from the kitchen color to purple,"ledstrip(light, kitchen, None).writeProperty('color', {red:128, green:0, blue:128});"
change the color of the led strip from the kitchen to purple,"ledstrip(light, kitchen, None).writeProperty('color', {red:128, green:0, blue:128});"
switch the color of the led strip from the kitchen to purple,"ledstrip(light, kitchen, None).writeProperty('color', {red:128, green:0, blue:128});"
switch color of the led strip from the kitchen to purple,"ledstrip(light, kitchen, None).writeProperty('color', {red:128, green:0, blue:128});"
set the led strip color from the kitchen to purple,"ledstrip(light, kitchen, None).writeProperty('color', {red:128, green:0, blue:128});"
set the color of the led strip from the kitchen to purple,"ledstrip(light, kitchen, None).writeProperty('color', {red:128, green:0, blue:128});"
adjust the color of the led strip from the kitchen to purple,"ledstrip(light, kitchen, None).writeProperty('color', {red:128, green:0, blue:128});"
change the led strip color from the kitchen to purple,"ledstrip(light, kitchen, None).writeProperty('color', {red:128, green:0, blue:128})"
convert the color of the led strip from the kitchen to purple,"ledstrip(light, kitchen, None).writeProperty('color', {red:128, green:0, blue:128});"
change color of the led strip from the kitchen to purple,"ledstrip(light, kitchen, None).writeProperty('color', {red:128, green:0, blue:128});"
i'd like purple color on the led strip from the kitchen,"ledstrip(light, kitchen, None).writeProperty('color', {red:128, green:0, blue:128});"
i want purple color on the led strip from the kitchen,"ledstrip(light, kitchen, None).writeProperty('color', {red:128, green:0, blue:128});"
i want purple color on a led strip from the kitchen,"ledstrip(light, kitchen, None).writeProperty('color', {red:128, green:0, blue:128});"
i'd like to have a led strip from the kitchen purple,"ledstrip(light, kitchen, None).writeProperty('color', {red:128, green:0, blue:128});"
i want the led strip from the kitchen to be purple,"ledstrip(light, kitchen, None).writeProperty('color', {red:128, green:0, blue:128});"
i want a led strip from the kitchen color to be purple,"ledstrip(light, kitchen, None).writeProperty('color', {red:128, green:0, blue:128});"
switch the led strip owned by zhou color to white,"ledstrip(light, None, Zhou).writeProperty('color', {red:255, green:255, blue:255});"
switch the color of the led strip owned by zhou to white,"ledstrip(light, None, Zhou).writeProperty('color', {red:255, green:255, blue:255});"
change the color of the led strip owned by zhou to white,"ledstrip(light, None, Zhou).writeProperty('color', {red:255, green:255, blue:255});"
switch color of the led strip owned by zhou to white,"ledstrip(light, None, Zhou).writeProperty('color', {red:255, green:255, blue:255});"
set the led strip of zhou's color to white,"ledstrip(light, None, Zhou).writeProperty('color', {red:255, green:255, blue:255});"
set the led strip owned by zhou color to white,"ledstrip(light, None, Zhou).writeProperty('color', {red:255, green:255, blue:255});"
set the color of the led strip owned by zhou to white,"ledstrip(light, None, Zhou).writeProperty('color', {red:255, green:255, blue:255});"
set the color of led strip owned by zhou to white,"ledstrip(light, None, Zhou).writeProperty('color', {red:255, green:255, blue:255});"
update the led strip owned by zhou's color to white,"ledstrip(light, None, Zhou).writeProperty('color', {red:255, green:255, blue:255});"
update the led strip owned by zhou color to white,"ledstrip(light, None, Zhou).writeProperty('color', {red:255, green:255, blue:255});"
adjust the color of the led strip owned by zhou to white,"ledstrip(light, None, Zhou).writeProperty('color', {red:255, green:255, blue:255});"
adjust color of the led strip owned by zhou to white,"ledstrip(light, None, Zhou).writeProperty('color', {red:255, green:255, blue:255});"
make the led strip owned by zhou white,"ledstrip(light, None, Zhou).writeProperty('color', {red:255, green:255, blue:255})"
change the led strip owned by zhou color to white,"ledstrip(light, None, Zhou).writeProperty('color', {red:255, green:255, blue:255})"
convert the color of the led strip owned by zhou to white,"ledstrip(light, None, Zhou).writeProperty('color', {red:255, green:255, blue:255});"
make the color of the led strip owned by zhou white,"ledstrip(light, None, Zhou).writeProperty('color', {red:255, green:255, blue:255});"
i want a white color on the led strip owned by zhou,"ledstrip(light, None, Zhou).writeProperty('color', {red:255, green:255, blue:255});"
i want white color on the led strip owned by zhou,"ledstrip(light, None, Zhou).writeProperty('color', {red:255, green:255, blue:255});"
i want the led strip owned by zhou to be white,"ledstrip(light, None, Zhou).writeProperty('color', {red:255, green:255, blue:255});"
i want a led strip owned by zhou color be white,"ledstrip(light, None, Zhou).writeProperty('color', {red:255, green:255, blue:255});"
switch the led strip owned by zhou color to silver,"ledstrip(light, None, Zhou).writeProperty('color', {red:192, green:192, blue:192});"
switch the color of the led strip owned by zhou to silver,"ledstrip(light, None, Zhou).writeProperty('color', {red:192, green:192, blue:192});"
change the color of the led strip owned by zhou to silver,"ledstrip(light, None, Zhou).writeProperty('color', {red:192, green:192, blue:192});"
switch color of the led strip owned by zhou to silver,"ledstrip(light, None, Zhou).writeProperty('color', {red:192, green:192, blue:192});"
set a led strip owned by zhou color to silver,"ledstrip(light, None, Zhou).writeProperty('color', {red:192, green:192, blue:192});"
set the led strip owned by zhou color to silver,"ledstrip(light, None, Zhou).writeProperty('color', {red:192, green:192, blue:192});"
set the color of the led strip owned by zhou to silver,"ledstrip(light, None, Zhou).writeProperty('color', {red:192, green:192, blue:192});"
update the led strip owned by zhou to silver,"ledstrip(light, None, Zhou).writeProperty('color', {red:192, green:192, blue:192});"
update the led strip owned by zhou color to silver,"ledstrip(light, None, Zhou).writeProperty('color', {red:192, green:192, blue:192});"
adjust the color of the led strip owned by zhou to silver,"ledstrip(light, None, Zhou).writeProperty('color', {red:192, green:192, blue:192});"
adjust color of the led strip owned by zhou to silver,"ledstrip(light, None, Zhou).writeProperty('color', {red:192, green:192, blue:192});"
change the led strip owned by zhou color to silver,"ledstrip(light, None, Zhou).writeProperty('color', {red:192, green:192, blue:192})"
convert the color of the led strip owned by zhou to silver,"ledstrip(light, None, Zhou).writeProperty('color', {red:192, green:192, blue:192});"
convert color of the led strip owned by zhou to silver,"ledstrip(light, None, Zhou).writeProperty('color', {red:192, green:192, blue:192});"
change the led strip owned by zhou to silver,"ledstrip(light, None, Zhou).writeProperty('color', {red:192, green:192, blue:192});"
make the led strip owned by zhou silver,"ledstrip(light, None, Zhou).writeProperty('color', {red:192, green:192, blue:192});"
make the color of the led strip owned by zhou silver,"ledstrip(light, None, Zhou).writeProperty('color', {red:192, green:192, blue:192});"
i'd like silver color on the led strip owned by zhou,"ledstrip(light, None, Zhou).writeProperty('color', {red:192, green:192, blue:192});"
i want silver on the led strip owned by zhou,"ledstrip(light, None, Zhou).writeProperty('color', {red:192, green:192, blue:192});"
i want silver color on the led strip owned by zhou,"ledstrip(light, None, Zhou).writeProperty('color', {red:192, green:192, blue:192});"
i'd like to have the led strip owned by zhou silver,"ledstrip(light, None, Zhou).writeProperty('color', {red:192, green:192, blue:192});"
i want the led strip owned by zhou to be silver,"ledstrip(light, None, Zhou).writeProperty('color', {red:192, green:192, blue:192});"
switch the led strip owned by zhou color to gray,"ledstrip(light, None, Zhou).writeProperty('color', {red:128, green:128, blue:128});"
switch the color of the led strip owned by zhou to gray,"ledstrip(light, None, Zhou).writeProperty('color', {red:128, green:128, blue:128});"
switch color of the led strip owned by zhou to gray,"ledstrip(light, None, Zhou).writeProperty('color', {red:128, green:128, blue:128});"
change the color of led strip owned by zhou to gray,"ledstrip(light, None, Zhou).writeProperty('color', {red:128, green:128, blue:128});"
set the color of the led strip owned by zhou to gray,"ledstrip(light, None, Zhou).writeProperty('color', {red:128, green:128, blue:128});"
set the led strip owned by zhou color to gray,"ledstrip(light, None, Zhou).writeProperty('color', {red:128, green:128, blue:128});"
set the color of led strip owned by zhou to gray,"ledstrip(light, None, Zhou).writeProperty('color', {red:128, green:128, blue:128});"
update the color of the led strip owned by zhou to gray,"ledstrip(light, None, Zhou).writeProperty('color', {red:128, green:128, blue:128});"
update the led strip owned by zhou color to gray,"ledstrip(light, None, Zhou).writeProperty('color', {red:128, green:128, blue:128});"
adjust the color of the led strip owned by zhou to gray,"ledstrip(light, None, Zhou).writeProperty('color', {red:128, green:128, blue:128});"
change the color of the led strip owned by zhou to gray,"ledstrip(light, None, Zhou).writeProperty('color', {red:128, green:128, blue:128});"
adjust color of the led strip owned by zhou to gray,"ledstrip(light, None, Zhou).writeProperty('color', {red:128, green:128, blue:128});"
make the led strip owned by zhou gray,"ledstrip(light, None, Zhou).writeProperty('color', {red:128, green:128, blue:128})"
convert the color of the led strip owned by zhou to gray,"ledstrip(light, None, Zhou).writeProperty('color', {red:128, green:128, blue:128});"
change the led strip owned by zhou color to gray,"ledstrip(light, None, Zhou).writeProperty('color', {red:128, green:128, blue:128});"
make the color of the led strip owned by zhou gray,"ledstrip(light, None, Zhou).writeProperty('color', {red:128, green:128, blue:128});"
i want a gray color on the led strip owned by zhou,"ledstrip(light, None, Zhou).writeProperty('color', {red:128, green:128, blue:128});"
i want gray color on the led strip owned by zhou,"ledstrip(light, None, Zhou).writeProperty('color', {red:128, green:128, blue:128});"
i want the led strip owned by zhou to be gray,"ledstrip(light, None, Zhou).writeProperty('color', {red:128, green:128, blue:128});"
i want a led strip owned by zhou color be gray,"ledstrip(light, None, Zhou).writeProperty('color', {red:128, green:128, blue:128});"
switch the led strip owned by zhou color to black,"ledstrip(light, None, Zhou).writeProperty('color', {red:0, green:0, blue:0});"
switch the color of the led strip owned by zhou to black,"ledstrip(light, None, Zhou).writeProperty('color', {red:0, green:0, blue:0});"
change the color of the led strip owned by zhou to black,"ledstrip(light, None, Zhou).writeProperty('color', {red:0, green:0, blue:0});"
switch color of the led strip owned by zhou to black,"ledstrip(light, None, Zhou).writeProperty('color', {red:0, green:0, blue:0});"
set the led strip owned by zhou color to black,"ledstrip(light, None, Zhou).writeProperty('color', {red:0, green:0, blue:0});"
set the color of the led strip owned by zhou to black,"ledstrip(light, None, Zhou).writeProperty('color', {red:0, green:0, blue:0});"
set the color of led strip owned by zhou to black,"ledstrip(light, None, Zhou).writeProperty('color', {red:0, green:0, blue:0});"
update the led strip owned by zhou's color to black,"ledstrip(light, None, Zhou).writeProperty('color', {red:0, green:0, blue:0});"
update the led strip owned by zhou color to black,"ledstrip(light, None, Zhou).writeProperty('color', {red:0, green:0, blue:0});"
adjust the color of the led strip owned by zhou to black,"ledstrip(light, None, Zhou).writeProperty('color', {red:0, green:0, blue:0});"
adjust color of the led strip owned by zhou to black,"ledstrip(light, None, Zhou).writeProperty('color', {red:0, green:0, blue:0});"
change the led strip owned by zhou color to black,"ledstrip(light, None, Zhou).writeProperty('color', {red:0, green:0, blue:0})"
convert the color of the led strip owned by zhou to black,"ledstrip(light, None, Zhou).writeProperty('color', {red:0, green:0, blue:0});"
make the led strip owned by zhou black,"ledstrip(light, None, Zhou).writeProperty('color', {red:0, green:0, blue:0});"
make the color of the led strip owned by zhou black,"ledstrip(light, None, Zhou).writeProperty('color', {red:0, green:0, blue:0});"
i want a black color on the led strip owned by zhou,"ledstrip(light, None, Zhou).writeProperty('color', {red:0, green:0, blue:0});"
i want black color on the led strip owned by zhou,"ledstrip(light, None, Zhou).writeProperty('color', {red:0, green:0, blue:0});"
i want the led strip owned by zhou to be black,"ledstrip(light, None, Zhou).writeProperty('color', {red:0, green:0, blue:0});"
i want a led strip owned by zhou color be black,"ledstrip(light, None, Zhou).writeProperty('color', {red:0, green:0, blue:0});"
switch the led strip owned by zhou color to red,"ledstrip(light, None, Zhou).writeProperty('color', {red:255, green:0, blue:0});"
switch the color of the led strip owned by zhou to red,"ledstrip(light, None, Zhou).writeProperty('color', {red:255, green:0, blue:0});"
change the color of the led strip owned by zhou to red,"ledstrip(light, None, Zhou).writeProperty('color', {red:255, green:0, blue:0});"
switch color of the led strip owned by zhou to red,"ledstrip(light, None, Zhou).writeProperty('color', {red:255, green:0, blue:0});"
set the color of the led strip owned by zhou to red,"ledstrip(light, None, Zhou).writeProperty('color', {red:255, green:0, blue:0});"
set the led strip owned by zhou color to red,"ledstrip(light, None, Zhou).writeProperty('color', {red:255, green:0, blue:0});"
set the color of led strip owned by zhou to red,"ledstrip(light, None, Zhou).writeProperty('color', {red:255, green:0, blue:0});"
update the color of the led strip owned by zhou to red,"ledstrip(light, None, Zhou).writeProperty('color', {red:255, green:0, blue:0});"
update the led strip owned by zhou color to red,"ledstrip(light, None, Zhou).writeProperty('color', {red:255, green:0, blue:0});"
adjust the color of the led strip owned by zhou to red,"ledstrip(light, None, Zhou).writeProperty('color', {red:255, green:0, blue:0});"
adjust color of the led strip owned by zhou to red,"ledstrip(light, None, Zhou).writeProperty('color', {red:255, green:0, blue:0});"
convert the color of the led strip owned by zhou to red,"ledstrip(light, None, Zhou).writeProperty('color', {red:255, green:0, blue:0});"
change the led strip owned by zhou color to red,"ledstrip(light, None, Zhou).writeProperty('color', {red:255, green:0, blue:0});"
i want the red color on the led strip owned by zhou,"ledstrip(light, None, Zhou).writeProperty('color', {red:255, green:0, blue:0});"
i want red color on the led strip owned by zhou,"ledstrip(light, None, Zhou).writeProperty('color', {red:255, green:0, blue:0});"
i want the led strip owned by zhou to be red,"ledstrip(light, None, Zhou).writeProperty('color', {red:255, green:0, blue:0});"
i want a led strip owned by zhou color be red,"ledstrip(light, None, Zhou).writeProperty('color', {red:255, green:0, blue:0});"
switch from the led strip owned by zhou color to maroon,"ledstrip(light, None, Zhou).writeProperty('color', {red:128, green:0, blue:0});"
switch the led strip owned by zhou color to maroon,"ledstrip(light, None, Zhou).writeProperty('color', {red:128, green:0, blue:0});"
switch the color of the led strip owned by zhou to maroon,"ledstrip(light, None, Zhou).writeProperty('color', {red:128, green:0, blue:0});"
switch color of the led strip owned by zhou to maroon,"ledstrip(light, None, Zhou).writeProperty('color', {red:128, green:0, blue:0});"
change the color of led strip owned by zhou to maroon,"ledstrip(light, None, Zhou).writeProperty('color', {red:128, green:0, blue:0});"
set the led strip owned by zhou color to maroon,"ledstrip(light, None, Zhou).writeProperty('color', {red:128, green:0, blue:0});"
set the color of the led strip owned by zhou to maroon,"ledstrip(light, None, Zhou).writeProperty('color', {red:128, green:0, blue:0});"
update the led strip owned by zhou color to maroon,"ledstrip(light, None, Zhou).writeProperty('color', {red:128, green:0, blue:0});"
adjust the color of the led strip owned by zhou to maroon,"ledstrip(light, None, Zhou).writeProperty('color', {red:128, green:0, blue:0});"
change the color of the led strip owned by zhou to maroon,"ledstrip(light, None, Zhou).writeProperty('color', {red:128, green:0, blue:0});"
adjust color of the led strip owned by zhou to maroon,"ledstrip(light, None, Zhou).writeProperty('color', {red:128, green:0, blue:0});"
change the led strip owned by zhou color to maroon,"ledstrip(light, None, Zhou).writeProperty('color', {red:128, green:0, blue:0})"
rename the led strip owned by zhou color to maroon,"ledstrip(light, None, Zhou).writeProperty('color', {red:128, green:0, blue:0})"
convert the color of the led strip owned by zhou to maroon,"ledstrip(light, None, Zhou).writeProperty('color', {red:128, green:0, blue:0});"
make the color of the led strip owned by zhou to maroon,"ledstrip(light, None, Zhou).writeProperty('color', {red:128, green:0, blue:0});"
i want the maroon color on the led strip owned by zhou,"ledstrip(light, None, Zhou).writeProperty('color', {red:128, green:0, blue:0});"
i want a maroon color on led strip owned by zhou,"ledstrip(light, None, Zhou).writeProperty('color', {red:128, green:0, blue:0});"
i want the led strip owned by zhou to be maroon,"ledstrip(light, None, Zhou).writeProperty('color', {red:128, green:0, blue:0});"
switch to yellow the led strip owned by zhou,"ledstrip(light, None, Zhou).writeProperty('color', {red:255, green:255, blue:0});"
switch the led strip owned by zhou color to yellow,"ledstrip(light, None, Zhou).writeProperty('color', {red:255, green:255, blue:0});"
switch the color of the led strip owned by zhou to yellow,"ledstrip(light, None, Zhou).writeProperty('color', {red:255, green:255, blue:0});"
switch color of the led strip owned by zhou to yellow,"ledstrip(light, None, Zhou).writeProperty('color', {red:255, green:255, blue:0});"
change the color of led strip owned by zhou to yellow,"ledstrip(light, None, Zhou).writeProperty('color', {red:255, green:255, blue:0});"
set the led strip owned by zhou color to yellow,"ledstrip(light, None, Zhou).writeProperty('color', {red:255, green:255, blue:0});"
set a led strip owned by zhou color to yellow,"ledstrip(light, None, Zhou).writeProperty('color', {red:255, green:255, blue:0});"
set the color of the led strip owned by zhou to yellow,"ledstrip(light, None, Zhou).writeProperty('color', {red:255, green:255, blue:0});"
set the color of led strip owned by zhou to yellow,"ledstrip(light, None, Zhou).writeProperty('color', {red:255, green:255, blue:0});"
update the led strip owned by zhou's color to yellow,"ledstrip(light, None, Zhou).writeProperty('color', {red:255, green:255, blue:0});"
update the led strip owned by zhou color to yellow,"ledstrip(light, None, Zhou).writeProperty('color', {red:255, green:255, blue:0});"
adjust the color of the led strip owned by zhou to yellow,"ledstrip(light, None, Zhou).writeProperty('color', {red:255, green:255, blue:0});"
change the color of the led strip owned by zhou to yellow,"ledstrip(light, None, Zhou).writeProperty('color', {red:255, green:255, blue:0});"
adjust color of the led strip owned by zhou to yellow,"ledstrip(light, None, Zhou).writeProperty('color', {red:255, green:255, blue:0});"
make the led strip owned by zhou yellow,"ledstrip(light, None, Zhou).writeProperty('color', {red:255, green:255, blue:0})"
change the led strip owned by zhou color to yellow,"ledstrip(light, None, Zhou).writeProperty('color', {red:255, green:255, blue:0})"
convert the color of the led strip owned by zhou to yellow,"ledstrip(light, None, Zhou).writeProperty('color', {red:255, green:255, blue:0});"
i want a yellow color on the led strip owned by zhou,"ledstrip(light, None, Zhou).writeProperty('color', {red:255, green:255, blue:0});"
i want yellow color on the led strip owned by zhou,"ledstrip(light, None, Zhou).writeProperty('color', {red:255, green:255, blue:0});"
i want the led strip owned by zhou to be yellow,"ledstrip(light, None, Zhou).writeProperty('color', {red:255, green:255, blue:0});"
i want a led strip owned by zhou color be yellow,"ledstrip(light, None, Zhou).writeProperty('color', {red:255, green:255, blue:0});"
switch the led strip owned by zhou color to olive,"ledstrip(light, None, Zhou).writeProperty('color', {red:128, green:128, blue:0});"
switch the color of the led strip owned by zhou to olive,"ledstrip(light, None, Zhou).writeProperty('color', {red:128, green:128, blue:0});"
set the color of the led strip owned by zhou to olive,"ledstrip(light, None, Zhou).writeProperty('color', {red:128, green:128, blue:0});"
change the color of the led strip owned by zhou to olive,"ledstrip(light, None, Zhou).writeProperty('color', {red:128, green:128, blue:0});"
adjust the color of the led strip owned by zhou to olive,"ledstrip(light, None, Zhou).writeProperty('color', {red:128, green:128, blue:0});"
rename the led strip owned by zhou to olive,"ledstrip(light, None, Zhou).writeProperty('color', {red:128, green:128, blue:0})"
convert the color of the led strip owned by zhou to olive,"ledstrip(light, None, Zhou).writeProperty('color', {red:128, green:128, blue:0});"
convert color of the led strip owned by zhou to olive,"ledstrip(light, None, Zhou).writeProperty('color', {red:128, green:128, blue:0});"
make the led strip owned by zhou olive,"ledstrip(light, None, Zhou).writeProperty('color', {red:128, green:128, blue:0});"
make the color of the led strip owned by zhou olive,"ledstrip(light, None, Zhou).writeProperty('color', {red:128, green:128, blue:0});"
i want an olive color on the led strip owned by zhou,"ledstrip(light, None, Zhou).writeProperty('color', {red:128, green:128, blue:0});"
i want olive color on the led strip owned by zhou,"ledstrip(light, None, Zhou).writeProperty('color', {red:128, green:128, blue:0});"
i want the led strip owned by zhou to be olive,"ledstrip(light, None, Zhou).writeProperty('color', {red:128, green:128, blue:0});"
switch the led strip owned by zhou color to lime,"ledstrip(light, None, Zhou).writeProperty('color', {red:0, green:255, blue:0});"
switch from the led strip owned by zhou color to lime,"ledstrip(light, None, Zhou).writeProperty('color', {red:0, green:255, blue:0});"
switch the color of the led strip owned by zhou to lime,"ledstrip(light, None, Zhou).writeProperty('color', {red:0, green:255, blue:0});"
switch color of the led strip owned by zhou to lime,"ledstrip(light, None, Zhou).writeProperty('color', {red:0, green:255, blue:0});"
change the color of led strip owned by zhou to lime,"ledstrip(light, None, Zhou).writeProperty('color', {red:0, green:255, blue:0});"
set the led strip owned by zhou color to lime,"ledstrip(light, None, Zhou).writeProperty('color', {red:0, green:255, blue:0});"
set the color of the led strip owned by zhou to lime,"ledstrip(light, None, Zhou).writeProperty('color', {red:0, green:255, blue:0});"
update the led strip owned by zhou color to lime,"ledstrip(light, None, Zhou).writeProperty('color', {red:0, green:255, blue:0});"
adjust the color of the led strip owned by zhou to lime,"ledstrip(light, None, Zhou).writeProperty('color', {red:0, green:255, blue:0});"
change the color of the led strip owned by zhou to lime,"ledstrip(light, None, Zhou).writeProperty('color', {red:0, green:255, blue:0});"
adjust color of the led strip owned by zhou to lime,"ledstrip(light, None, Zhou).writeProperty('color', {red:0, green:255, blue:0});"
