phrase,code
switch color of Daniel's Philips hue to teal .,"philipshue(light, None, Daniel).writeProperty('color', {red:0, green:128, blue:128} );"
set Daniel's Philips hue color to teal .,"philipshue(light, None, Daniel).writeProperty('color', {red:0, green:128, blue:128} );"
set color of Daniel's Philips hue to teal .,"philipshue(light, None, Daniel).writeProperty('color', {red:0, green:128, blue:128} );"
update Daniel's Philips hue color to teal .,"philipshue(light, None, Daniel).writeProperty('color', {red:0, green:128, blue:128} );"
adjust color of Daniel's Philips hue to teal .,"philipshue(light, None, Daniel).writeProperty('color', {red:0, green:128, blue:128} );"
modify Daniel's Philips hue color to teal .,"philipshue(light, None, Daniel).writeProperty('color', {red:0, green:128, blue:128} )"
convert color of Daniel's Philips hue to teal .,"philipshue(light, None, Daniel).writeProperty('color', {red:0, green:128, blue:128} );"
change Daniel's Philips hue color to teal .,"philipshue(light, None, Daniel).writeProperty('color', {red:0, green:128, blue:128} );"
make color of Daniel's Philips hue to teal .,"philipshue(light, None, Daniel).writeProperty('color', {red:0, green:128, blue:128} );"
I want teal color on Daniel's Philips hue .,"philipshue(light, None, Daniel).writeProperty('color', {red:0, green:128, blue:128} );"
I want Daniel's Philips hue color be teal .,"philipshue(light, None, Daniel).writeProperty('color', {red:0, green:128, blue:128} );"
switch Daniel's Philips hue color to blue .,"philipshue(light, None, Daniel).writeProperty('color', {red:0, green:0, blue:255});"
switch color of Daniel's Philips hue to blue .,"philipshue(light, None, Daniel).writeProperty('color', {red:0, green:0, blue:255});"
set Daniel's Philips hue color to blue .,"philipshue(light, None, Daniel).writeProperty('color', {red:0, green:0, blue:255});"
set color of Daniel's Philips hue to blue .,"philipshue(light, None, Daniel).writeProperty('color', {red:0, green:0, blue:255});"
update Daniel's Philips hue color to blue .,"philipshue(light, None, Daniel).writeProperty('color', {red:0, green:0, blue:255});"
adjust color of Daniel's Philips hue to blue .,"philipshue(light, None, Daniel).writeProperty('color', {red:0, green:0, blue:255});"
modify Daniel's Philips hue color to blue .,"philipshue(light, None, Daniel).writeProperty('color', {red:0, green:0, blue:255})"
convert color of Daniel's Philips hue to blue .,"philipshue(light, None, Daniel).writeProperty('color', {red:0, green:0, blue:255});"
change Daniel's Philips hue color to blue .,"philipshue(light, None, Daniel).writeProperty('color', {red:0, green:0, blue:255});"
make color of Daniel's Philips hue to blue .,"philipshue(light, None, Daniel).writeProperty('color', {red:0, green:0, blue:255});"
I want blue color on Daniel's Philips hue .,"philipshue(light, None, Daniel).writeProperty('color', {red:0, green:0, blue:255});"
I want Daniel's Philips hue color be blue .,"philipshue(light, None, Daniel).writeProperty('color', {red:0, green:0, blue:255});"
switch Daniel's Philips hue color to navy .,"philipshue(light, None, Daniel).writeProperty('color', {red:0, green:0, blue:128});"
switch color of Daniel's Philips hue to navy .,"philipshue(light, None, Daniel).writeProperty('color', {red:0, green:0, blue:128});"
set Daniel's Philips hue color to navy .,"philipshue(light, None, Daniel).writeProperty('color', {red:0, green:0, blue:128});"
set color of Daniel's Philips hue to navy .,"philipshue(light, None, Daniel).writeProperty('color', {red:0, green:0, blue:128});"
update Daniel's Philips hue color to navy .,"philipshue(light, None, Daniel).writeProperty('color', {red:0, green:0, blue:128});"
adjust color of Daniel's Philips hue to navy .,"philipshue(light, None, Daniel).writeProperty('color', {red:0, green:0, blue:128});"
modify Daniel's Philips hue color to navy .,"philipshue(light, None, Daniel).writeProperty('color', {red:0, green:0, blue:128})"
convert color of Daniel's Philips hue to navy .,"philipshue(light, None, Daniel).writeProperty('color', {red:0, green:0, blue:128});"
change Daniel's Philips hue color to navy .,"philipshue(light, None, Daniel).writeProperty('color', {red:0, green:0, blue:128});"
make color of Daniel's Philips hue to navy .,"philipshue(light, None, Daniel).writeProperty('color', {red:0, green:0, blue:128});"
I want navy color on Daniel's Philips hue .,"philipshue(light, None, Daniel).writeProperty('color', {red:0, green:0, blue:128});"
I want Daniel's Philips hue color be navy .,"philipshue(light, None, Daniel).writeProperty('color', {red:0, green:0, blue:128});"
switch Daniel's Philips hue color to fuchsia .,"philipshue(light, None, Daniel).writeProperty('color', {red:255, green:0, blue:255});"
switch color of Daniel's Philips hue to fuchsia .,"philipshue(light, None, Daniel).writeProperty('color', {red:255, green:0, blue:255});"
set Daniel's Philips hue color to fuchsia .,"philipshue(light, None, Daniel).writeProperty('color', {red:255, green:0, blue:255});"
set color of Daniel's Philips hue to fuchsia .,"philipshue(light, None, Daniel).writeProperty('color', {red:255, green:0, blue:255});"
update Daniel's Philips hue color to fuchsia .,"philipshue(light, None, Daniel).writeProperty('color', {red:255, green:0, blue:255});"
adjust color of Daniel's Philips hue to fuchsia .,"philipshue(light, None, Daniel).writeProperty('color', {red:255, green:0, blue:255});"
modify Daniel's Philips hue color to fuchsia .,"philipshue(light, None, Daniel).writeProperty('color', {red:255, green:0, blue:255})"
convert color of Daniel's Philips hue to fuchsia .,"philipshue(light, None, Daniel).writeProperty('color', {red:255, green:0, blue:255});"
change Daniel's Philips hue color to fuchsia .,"philipshue(light, None, Daniel).writeProperty('color', {red:255, green:0, blue:255});"
make color of Daniel's Philips hue to fuchsia .,"philipshue(light, None, Daniel).writeProperty('color', {red:255, green:0, blue:255});"
I want fuchsia color on Daniel's Philips hue .,"philipshue(light, None, Daniel).writeProperty('color', {red:255, green:0, blue:255});"
I want Daniel's Philips hue color be fuchsia .,"philipshue(light, None, Daniel).writeProperty('color', {red:255, green:0, blue:255});"
switch Daniel's Philips hue color to purple .,"philipshue(light, None, Daniel).writeProperty('color', {red:128, green:0, blue:128});"
switch color of Daniel's Philips hue to purple .,"philipshue(light, None, Daniel).writeProperty('color', {red:128, green:0, blue:128});"
set Daniel's Philips hue color to purple .,"philipshue(light, None, Daniel).writeProperty('color', {red:128, green:0, blue:128});"
set color of Daniel's Philips hue to purple .,"philipshue(light, None, Daniel).writeProperty('color', {red:128, green:0, blue:128});"
update Daniel's Philips hue color to purple .,"philipshue(light, None, Daniel).writeProperty('color', {red:128, green:0, blue:128});"
adjust color of Daniel's Philips hue to purple .,"philipshue(light, None, Daniel).writeProperty('color', {red:128, green:0, blue:128});"
modify Daniel's Philips hue color to purple .,"philipshue(light, None, Daniel).writeProperty('color', {red:128, green:0, blue:128})"
convert color of Daniel's Philips hue to purple .,"philipshue(light, None, Daniel).writeProperty('color', {red:128, green:0, blue:128});"
change Daniel's Philips hue color to purple .,"philipshue(light, None, Daniel).writeProperty('color', {red:128, green:0, blue:128});"
make color of Daniel's Philips hue to purple .,"philipshue(light, None, Daniel).writeProperty('color', {red:128, green:0, blue:128});"
I want purple color on Daniel's Philips hue .,"philipshue(light, None, Daniel).writeProperty('color', {red:128, green:0, blue:128});"
I want Daniel's Philips hue color be purple .,"philipshue(light, None, Daniel).writeProperty('color', {red:128, green:0, blue:128});"
dim Philips hue lamp in room 4.443 to ten percent brightness .,"philipshue(light, 4.443, None).invokeAction('dim', 25);"
dim brightness of Philips hue lamp in room 4.443 to ten percent .,"philipshue(light, 4.443, None).invokeAction('dim', 25);"
adjust brightness of Philips hue lamp in room 4.443 slowly to ten percent .,"philipshue(light, 4.443, None).invokeAction('dim', 25);"
adjust Philips hue lamp in room 4.443's brightness gradually to ten percent brightness .,"philipshue(light, 4.443, None).invokeAction('dim', 25);"
reduce brightness of Philips hue lamp in room 4.443 gradually to ten percent .,"philipshue(light, 4.443, None).invokeAction('dim', 25);"
reduce Philips hue lamp in room 4.443 slowly to ten percent brightness .,"philipshue(light, 4.443, None).invokeAction('dim', 25);"
decrease brightness of Philips hue lamp in room 4.443 slowly to ten percent .,"philipshue(light, 4.443, None).invokeAction('dim', 25);"
decrease Philips hue lamp in room 4.443 gradually to ten percent brightness .,"philipshue(light, 4.443, None).invokeAction('dim', 25);"
lower brightness of Philips hue lamp in room 4.443 gradually to ten percent .,"philipshue(light, 4.443, None).invokeAction('dim', 25);"
lower Philips hue lamp in room 4.443 slowly to ten percent brightness .,"philipshue(light, 4.443, None).invokeAction('dim', 25);"
fade brightness of Philips hue lamp in room 4.443 slowly to ten percent .,"philipshue(light, 4.443, None).invokeAction('dim', 25);"
fade Philips hue lamp in room 4.443 gradually to ten percent brightness .,"philipshue(light, 4.443, None).invokeAction('dim', 25);"
dim Philips hue lamp in room 4.443 to twenty percent brightness .,"philipshue(light, 4.443, None).invokeAction('dim', 50);"
dim brightness of Philips hue lamp in room 4.443 to twenty percent .,"philipshue(light, 4.443, None).invokeAction('dim', 50);"
adjust brightness of Philips hue lamp in room 4.443 slowly to twenty percent .,"philipshue(light, 4.443, None).invokeAction('dim', 50);"
adjust Philips hue lamp in room 4.443's brightness gradually to twenty percent brightness .,"philipshue(light, 4.443, None).invokeAction('dim', 50);"
reduce brightness of Philips hue lamp in room 4.443 gradually to twenty percent .,"philipshue(light, 4.443, None).invokeAction('dim', 50);"
reduce Philips hue lamp in room 4.443 slowly to twenty percent brightness .,"philipshue(light, 4.443, None).invokeAction('dim', 50);"
decrease brightness of Philips hue lamp in room 4.443 slowly to twenty percent .,"philipshue(light, 4.443, None).invokeAction('dim', 50);"
decrease Philips hue lamp in room 4.443 gradually to twenty percent brightness .,"philipshue(light, 4.443, None).invokeAction('dim', 50);"
lower brightness of Philips hue lamp in room 4.443 gradually to twenty percent .,"philipshue(light, 4.443, None).invokeAction('dim', 50);"
lower Philips hue lamp in room 4.443 slowly to twenty percent brightness .,"philipshue(light, 4.443, None).invokeAction('dim', 50);"
fade brightness of Philips hue lamp in room 4.443 slowly to twenty percent .,"philipshue(light, 4.443, None).invokeAction('dim', 50);"
fade Philips hue lamp in room 4.443 gradually to twenty percent brightness .,"philipshue(light, 4.443, None).invokeAction('dim', 50);"
dim Philips hue lamp in room 4.443 to quarter brightness .,"philipshue(light, 4.443, None).invokeAction('dim', 64);"
dim brightness of Philips hue lamp in room 4.443 to quarter .,"philipshue(light, 4.443, None).invokeAction('dim', 64);"
adjust brightness of Philips hue lamp in room 4.443 slowly to quarter .,"philipshue(light, 4.443, None).invokeAction('dim', 64);"
adjust Philips hue lamp in room 4.443's brightness gradually to quarter brightness .,"philipshue(light, 4.443, None).invokeAction('dim', 64);"
reduce brightness of Philips hue lamp in room 4.443 gradually to quarter .,"philipshue(light, 4.443, None).invokeAction('dim', 64);"
reduce Philips hue lamp in room 4.443 slowly to quarter brightness .,"philipshue(light, 4.443, None).invokeAction('dim', 64);"
decrease brightness of Philips hue lamp in room 4.443 slowly to quarter .,"philipshue(light, 4.443, None).invokeAction('dim', 64);"
decrease Philips hue lamp in room 4.443 gradually to quarter brightness .,"philipshue(light, 4.443, None).invokeAction('dim', 64);"
lower brightness of Philips hue lamp in room 4.443 gradually to quarter .,"philipshue(light, 4.443, None).invokeAction('dim', 64);"
lower Philips hue lamp in room 4.443 slowly to quarter brightness .,"philipshue(light, 4.443, None).invokeAction('dim', 64);"
fade brightness of Philips hue lamp in room 4.443 slowly to quarter .,"philipshue(light, 4.443, None).invokeAction('dim', 64);"
fade Philips hue lamp in room 4.443 gradually to quarter brightness .,"philipshue(light, 4.443, None).invokeAction('dim', 64);"
dim Philips hue lamp in room 4.443 to thirty percent brightness .,"philipshue(light, 4.443, None).invokeAction('dim', 75);"
dim brightness of Philips hue lamp in room 4.443 to thirty percent .,"philipshue(light, 4.443, None).invokeAction('dim', 75);"
adjust brightness of Philips hue lamp in room 4.443 slowly to thirty percent .,"philipshue(light, 4.443, None).invokeAction('dim', 75);"
adjust Philips hue lamp in room 4.443's brightness gradually to thirty percent brightness .,"philipshue(light, 4.443, None).invokeAction('dim', 75);"
reduce brightness of Philips hue lamp in room 4.443 gradually to thirty percent .,"philipshue(light, 4.443, None).invokeAction('dim', 75);"
reduce Philips hue lamp in room 4.443 slowly to thirty percent brightness .,"philipshue(light, 4.443, None).invokeAction('dim', 75);"
decrease brightness of Philips hue lamp in room 4.443 slowly to thirty percent .,"philipshue(light, 4.443, None).invokeAction('dim', 75);"
decrease Philips hue lamp in room 4.443 gradually to thirty percent brightness .,"philipshue(light, 4.443, None).invokeAction('dim', 75);"
lower brightness of Philips hue lamp in room 4.443 gradually to thirty percent .,"philipshue(light, 4.443, None).invokeAction('dim', 75);"
lower Philips hue lamp in room 4.443 slowly to thirty percent brightness .,"philipshue(light, 4.443, None).invokeAction('dim', 75);"
fade brightness of Philips hue lamp in room 4.443 slowly to thirty percent .,"philipshue(light, 4.443, None).invokeAction('dim', 75);"
fade Philips hue lamp in room 4.443 gradually to thirty percent brightness .,"philipshue(light, 4.443, None).invokeAction('dim', 75);"
dim Philips hue lamp in room 4.443 to one third brightness .,"philipshue(light, 4.443, None).invokeAction('dim', 75);"
dim brightness of Philips hue lamp in room 4.443 to one third .,"philipshue(light, 4.443, None).invokeAction('dim', 75);"
adjust brightness of Philips hue lamp in room 4.443 slowly to one third .,"philipshue(light, 4.443, None).invokeAction('dim', 75);"
adjust Philips hue lamp in room 4.443's brightness gradually to one third brightness .,"philipshue(light, 4.443, None).invokeAction('dim', 75);"
reduce brightness of Philips hue lamp in room 4.443 gradually to one third .,"philipshue(light, 4.443, None).invokeAction('dim', 75);"
reduce Philips hue lamp in room 4.443 slowly to one third brightness .,"philipshue(light, 4.443, None).invokeAction('dim', 75);"
decrease brightness of Philips hue lamp in room 4.443 slowly to one third .,"philipshue(light, 4.443, None).invokeAction('dim', 75);"
decrease Philips hue lamp in room 4.443 gradually to one third brightness .,"philipshue(light, 4.443, None).invokeAction('dim', 75);"
lower brightness of Philips hue lamp in room 4.443 gradually to one third .,"philipshue(light, 4.443, None).invokeAction('dim', 75);"
lower Philips hue lamp in room 4.443 slowly to one third brightness .,"philipshue(light, 4.443, None).invokeAction('dim', 75);"
fade brightness of Philips hue lamp in room 4.443 slowly to one third .,"philipshue(light, 4.443, None).invokeAction('dim', 75);"
fade Philips hue lamp in room 4.443 gradually to one third brightness .,"philipshue(light, 4.443, None).invokeAction('dim', 75);"
dim Philips hue lamp in room 4.443 to fourty percent brightness .,"philipshue(light, 4.443, None).invokeAction('dim', 100);"
dim brightness of Philips hue lamp in room 4.443 to fourty percent .,"philipshue(light, 4.443, None).invokeAction('dim', 100);"
adjust brightness of Philips hue lamp in room 4.443 slowly to fourty percent .,"philipshue(light, 4.443, None).invokeAction('dim', 100);"
adjust Philips hue lamp in room 4.443's brightness gradually to fourty percent brightness .,"philipshue(light, 4.443, None).invokeAction('dim', 100);"
reduce brightness of Philips hue lamp in room 4.443 gradually to fourty percent .,"philipshue(light, 4.443, None).invokeAction('dim', 100);"
reduce Philips hue lamp in room 4.443 slowly to fourty percent brightness .,"philipshue(light, 4.443, None).invokeAction('dim', 100);"
decrease brightness of Philips hue lamp in room 4.443 slowly to fourty percent .,"philipshue(light, 4.443, None).invokeAction('dim', 100);"
decrease Philips hue lamp in room 4.443 gradually to fourty percent brightness .,"philipshue(light, 4.443, None).invokeAction('dim', 100);"
lower brightness of Philips hue lamp in room 4.443 gradually to fourty percent .,"philipshue(light, 4.443, None).invokeAction('dim', 100);"
lower Philips hue lamp in room 4.443 slowly to fourty percent brightness .,"philipshue(light, 4.443, None).invokeAction('dim', 100);"
fade brightness of Philips hue lamp in room 4.443 slowly to fourty percent .,"philipshue(light, 4.443, None).invokeAction('dim', 100);"
fade Philips hue lamp in room 4.443 gradually to fourty percent brightness .,"philipshue(light, 4.443, None).invokeAction('dim', 100);"
dim Philips hue lamp in room 4.443 to fifty percent brightness .,"philipshue(light, 4.443, None).invokeAction('dim', 127);"
dim brightness of Philips hue lamp in room 4.443 to fifty percent .,"philipshue(light, 4.443, None).invokeAction('dim', 127);"
adjust brightness of Philips hue lamp in room 4.443 slowly to fifty percent .,"philipshue(light, 4.443, None).invokeAction('dim', 127);"
adjust Philips hue lamp in room 4.443's brightness gradually to fifty percent brightness .,"philipshue(light, 4.443, None).invokeAction('dim', 127);"
reduce brightness of Philips hue lamp in room 4.443 gradually to fifty percent .,"philipshue(light, 4.443, None).invokeAction('dim', 127);"
reduce Philips hue lamp in room 4.443 slowly to fifty percent brightness .,"philipshue(light, 4.443, None).invokeAction('dim', 127);"
decrease brightness of Philips hue lamp in room 4.443 slowly to fifty percent .,"philipshue(light, 4.443, None).invokeAction('dim', 127);"
decrease Philips hue lamp in room 4.443 gradually to fifty percent brightness .,"philipshue(light, 4.443, None).invokeAction('dim', 127);"
lower brightness of Philips hue lamp in room 4.443 gradually to fifty percent .,"philipshue(light, 4.443, None).invokeAction('dim', 127);"
lower Philips hue lamp in room 4.443 slowly to fifty percent brightness .,"philipshue(light, 4.443, None).invokeAction('dim', 127);"
fade brightness of Philips hue lamp in room 4.443 slowly to fifty percent .,"philipshue(light, 4.443, None).invokeAction('dim', 127);"
fade Philips hue lamp in room 4.443 gradually to fifty percent brightness .,"philipshue(light, 4.443, None).invokeAction('dim', 127);"
dim Philips hue lamp in room 4.443 to half brightness .,"philipshue(light, 4.443, None).invokeAction('dim', 127);"
dim brightness of Philips hue lamp in room 4.443 to half .,"philipshue(light, 4.443, None).invokeAction('dim', 127);"
adjust brightness of Philips hue lamp in room 4.443 slowly to half .,"philipshue(light, 4.443, None).invokeAction('dim', 127);"
adjust Philips hue lamp in room 4.443's brightness gradually to half brightness .,"philipshue(light, 4.443, None).invokeAction('dim', 127);"
reduce brightness of Philips hue lamp in room 4.443 gradually to half .,"philipshue(light, 4.443, None).invokeAction('dim', 127);"
reduce Philips hue lamp in room 4.443 slowly to half brightness .,"philipshue(light, 4.443, None).invokeAction('dim', 127);"
decrease brightness of Philips hue lamp in room 4.443 slowly to half .,"philipshue(light, 4.443, None).invokeAction('dim', 127);"
decrease Philips hue lamp in room 4.443 gradually to half brightness .,"philipshue(light, 4.443, None).invokeAction('dim', 127);"
lower brightness of Philips hue lamp in room 4.443 gradually to half .,"philipshue(light, 4.443, None).invokeAction('dim', 127);"
lower Philips hue lamp in room 4.443 slowly to half brightness .,"philipshue(light, 4.443, None).invokeAction('dim', 127);"
fade brightness of Philips hue lamp in room 4.443 slowly to half .,"philipshue(light, 4.443, None).invokeAction('dim', 127);"
fade Philips hue lamp in room 4.443 gradually to half brightness .,"philipshue(light, 4.443, None).invokeAction('dim', 127);"
dim Philips hue lamp in room 4.443 to sixty percent brightness .,"philipshue(light, 4.443, None).invokeAction('dim', 150);"
dim brightness of Philips hue lamp in room 4.443 to sixty percent .,"philipshue(light, 4.443, None).invokeAction('dim', 150);"
adjust brightness of Philips hue lamp in room 4.443 slowly to sixty percent .,"philipshue(light, 4.443, None).invokeAction('dim', 150);"
adjust Philips hue lamp in room 4.443's brightness gradually to sixty percent brightness .,"philipshue(light, 4.443, None).invokeAction('dim', 150);"
reduce brightness of Philips hue lamp in room 4.443 gradually to sixty percent .,"philipshue(light, 4.443, None).invokeAction('dim', 150);"
reduce Philips hue lamp in room 4.443 slowly to sixty percent brightness .,"philipshue(light, 4.443, None).invokeAction('dim', 150);"
decrease brightness of Philips hue lamp in room 4.443 slowly to sixty percent .,"philipshue(light, 4.443, None).invokeAction('dim', 150);"
decrease Philips hue lamp in room 4.443 gradually to sixty percent brightness .,"philipshue(light, 4.443, None).invokeAction('dim', 150);"
lower brightness of Philips hue lamp in room 4.443 gradually to sixty percent .,"philipshue(light, 4.443, None).invokeAction('dim', 150);"
lower Philips hue lamp in room 4.443 slowly to sixty percent brightness .,"philipshue(light, 4.443, None).invokeAction('dim', 150);"
fade brightness of Philips hue lamp in room 4.443 slowly to sixty percent .,"philipshue(light, 4.443, None).invokeAction('dim', 150);"
fade Philips hue lamp in room 4.443 gradually to sixty percent brightness .,"philipshue(light, 4.443, None).invokeAction('dim', 150);"
dim Philips hue lamp in room 4.443 to two third brightness .,"philipshue(light, 4.443, None).invokeAction('dim', 170);"
dim brightness of Philips hue lamp in room 4.443 to two third .,"philipshue(light, 4.443, None).invokeAction('dim', 170);"
adjust brightness of Philips hue lamp in room 4.443 slowly to two third .,"philipshue(light, 4.443, None).invokeAction('dim', 170);"
adjust Philips hue lamp in room 4.443's brightness gradually to two third brightness .,"philipshue(light, 4.443, None).invokeAction('dim', 170);"
reduce brightness of Philips hue lamp in room 4.443 gradually to two third .,"philipshue(light, 4.443, None).invokeAction('dim', 170);"
reduce Philips hue lamp in room 4.443 slowly to two third brightness .,"philipshue(light, 4.443, None).invokeAction('dim', 170);"
decrease brightness of Philips hue lamp in room 4.443 slowly to two third .,"philipshue(light, 4.443, None).invokeAction('dim', 170);"
decrease Philips hue lamp in room 4.443 gradually to two third brightness .,"philipshue(light, 4.443, None).invokeAction('dim', 170);"
lower brightness of Philips hue lamp in room 4.443 gradually to two third .,"philipshue(light, 4.443, None).invokeAction('dim', 170);"
lower Philips hue lamp in room 4.443 slowly to two third brightness .,"philipshue(light, 4.443, None).invokeAction('dim', 170);"
fade brightness of Philips hue lamp in room 4.443 slowly to two third .,"philipshue(light, 4.443, None).invokeAction('dim', 170);"
fade Philips hue lamp in room 4.443 gradually to two third brightness .,"philipshue(light, 4.443, None).invokeAction('dim', 170);"
dim Philips hue lamp in room 4.443 to seventy percent brightness .,"philipshue(light, 4.443, None).invokeAction('dim', 178);"
dim brightness of Philips hue lamp in room 4.443 to seventy percent .,"philipshue(light, 4.443, None).invokeAction('dim', 178);"
adjust brightness of Philips hue lamp in room 4.443 slowly to seventy percent .,"philipshue(light, 4.443, None).invokeAction('dim', 178);"
adjust Philips hue lamp in room 4.443's brightness gradually to seventy percent brightness .,"philipshue(light, 4.443, None).invokeAction('dim', 178);"
reduce brightness of Philips hue lamp in room 4.443 gradually to seventy percent .,"philipshue(light, 4.443, None).invokeAction('dim', 178);"
reduce Philips hue lamp in room 4.443 slowly to seventy percent brightness .,"philipshue(light, 4.443, None).invokeAction('dim', 178);"
decrease brightness of Philips hue lamp in room 4.443 slowly to seventy percent .,"philipshue(light, 4.443, None).invokeAction('dim', 178);"
decrease Philips hue lamp in room 4.443 gradually to seventy percent brightness .,"philipshue(light, 4.443, None).invokeAction('dim', 178);"
lower brightness of Philips hue lamp in room 4.443 gradually to seventy percent .,"philipshue(light, 4.443, None).invokeAction('dim', 178);"
lower Philips hue lamp in room 4.443 slowly to seventy percent brightness .,"philipshue(light, 4.443, None).invokeAction('dim', 178);"
fade brightness of Philips hue lamp in room 4.443 slowly to seventy percent .,"philipshue(light, 4.443, None).invokeAction('dim', 178);"
fade Philips hue lamp in room 4.443 gradually to seventy percent brightness .,"philipshue(light, 4.443, None).invokeAction('dim', 178);"
dim Philips hue lamp in room 4.443 to three quarter brightness .,"philipshue(light, 4.443, None).invokeAction('dim', 190);"
dim brightness of Philips hue lamp in room 4.443 to three quarter .,"philipshue(light, 4.443, None).invokeAction('dim', 190);"
adjust brightness of Philips hue lamp in room 4.443 slowly to three quarter .,"philipshue(light, 4.443, None).invokeAction('dim', 190);"
adjust Philips hue lamp in room 4.443's brightness gradually to three quarter brightness .,"philipshue(light, 4.443, None).invokeAction('dim', 190);"
reduce brightness of Philips hue lamp in room 4.443 gradually to three quarter .,"philipshue(light, 4.443, None).invokeAction('dim', 190);"
reduce Philips hue lamp in room 4.443 slowly to three quarter brightness .,"philipshue(light, 4.443, None).invokeAction('dim', 190);"
decrease brightness of Philips hue lamp in room 4.443 slowly to three quarter .,"philipshue(light, 4.443, None).invokeAction('dim', 190);"
decrease Philips hue lamp in room 4.443 gradually to three quarter brightness .,"philipshue(light, 4.443, None).invokeAction('dim', 190);"
lower brightness of Philips hue lamp in room 4.443 gradually to three quarter .,"philipshue(light, 4.443, None).invokeAction('dim', 190);"
lower Philips hue lamp in room 4.443 slowly to three quarter brightness .,"philipshue(light, 4.443, None).invokeAction('dim', 190);"
fade brightness of Philips hue lamp in room 4.443 slowly to three quarter .,"philipshue(light, 4.443, None).invokeAction('dim', 190);"
fade Philips hue lamp in room 4.443 gradually to three quarter brightness .,"philipshue(light, 4.443, None).invokeAction('dim', 190);"
dim Philips hue lamp in room 4.443 to eighty percent brightness .,"philipshue(light, 4.443, None).invokeAction('dim', 200);"
dim brightness of Philips hue lamp in room 4.443 to eighty percent .,"philipshue(light, 4.443, None).invokeAction('dim', 200);"
adjust brightness of Philips hue lamp in room 4.443 slowly to eighty percent .,"philipshue(light, 4.443, None).invokeAction('dim', 200);"
adjust Philips hue lamp in room 4.443's brightness gradually to eighty percent brightness .,"philipshue(light, 4.443, None).invokeAction('dim', 200);"
reduce brightness of Philips hue lamp in room 4.443 gradually to eighty percent .,"philipshue(light, 4.443, None).invokeAction('dim', 200);"
reduce Philips hue lamp in room 4.443 slowly to eighty percent brightness .,"philipshue(light, 4.443, None).invokeAction('dim', 200);"
decrease brightness of Philips hue lamp in room 4.443 slowly to eighty percent .,"philipshue(light, 4.443, None).invokeAction('dim', 200);"
decrease Philips hue lamp in room 4.443 gradually to eighty percent brightness .,"philipshue(light, 4.443, None).invokeAction('dim', 200);"
lower brightness of Philips hue lamp in room 4.443 gradually to eighty percent .,"philipshue(light, 4.443, None).invokeAction('dim', 200);"
lower Philips hue lamp in room 4.443 slowly to eighty percent brightness .,"philipshue(light, 4.443, None).invokeAction('dim', 200);"
fade brightness of Philips hue lamp in room 4.443 slowly to eighty percent .,"philipshue(light, 4.443, None).invokeAction('dim', 200);"
fade Philips hue lamp in room 4.443 gradually to eighty percent brightness .,"philipshue(light, 4.443, None).invokeAction('dim', 200);"
dim Philips hue lamp in room 4.443 to ninety percent brightness .,"philipshue(light, 4.443, None).invokeAction('dim', 230);"
dim brightness of Philips hue lamp in room 4.443 to ninety percent .,"philipshue(light, 4.443, None).invokeAction('dim', 230);"
adjust brightness of Philips hue lamp in room 4.443 slowly to ninety percent .,"philipshue(light, 4.443, None).invokeAction('dim', 230);"
adjust Philips hue lamp in room 4.443's brightness gradually to ninety percent brightness .,"philipshue(light, 4.443, None).invokeAction('dim', 230);"
reduce brightness of Philips hue lamp in room 4.443 gradually to ninety percent .,"philipshue(light, 4.443, None).invokeAction('dim', 230);"
reduce Philips hue lamp in room 4.443 slowly to ninety percent brightness .,"philipshue(light, 4.443, None).invokeAction('dim', 230);"
decrease brightness of Philips hue lamp in room 4.443 slowly to ninety percent .,"philipshue(light, 4.443, None).invokeAction('dim', 230);"
decrease Philips hue lamp in room 4.443 gradually to ninety percent brightness .,"philipshue(light, 4.443, None).invokeAction('dim', 230);"
lower brightness of Philips hue lamp in room 4.443 gradually to ninety percent .,"philipshue(light, 4.443, None).invokeAction('dim', 230);"
lower Philips hue lamp in room 4.443 slowly to ninety percent brightness .,"philipshue(light, 4.443, None).invokeAction('dim', 230);"
fade brightness of Philips hue lamp in room 4.443 slowly to ninety percent .,"philipshue(light, 4.443, None).invokeAction('dim', 230);"
fade Philips hue lamp in room 4.443 gradually to ninety percent brightness .,"philipshue(light, 4.443, None).invokeAction('dim', 230);"
dim Philips hue lamp in IoT lab to ten percent brightness .,"philipshue(light, IoT_lab, None).invokeAction('dim', 25);"
dim brightness of Philips hue lamp in IoT lab to ten percent .,"philipshue(light, IoT_lab, None).invokeAction('dim', 25);"
adjust brightness of Philips hue lamp in IoT lab slowly to ten percent .,"philipshue(light, IoT_lab, None).invokeAction('dim', 25);"
adjust Philips hue lamp in IoT lab's brightness gradually to ten percent brightness .,"philipshue(light, IoT_lab, None).invokeAction('dim', 25);"
reduce brightness of Philips hue lamp in IoT lab gradually to ten percent .,"philipshue(light, IoT_lab, None).invokeAction('dim', 25);"
reduce Philips hue lamp in IoT lab slowly to ten percent brightness .,"philipshue(light, IoT_lab, None).invokeAction('dim', 25);"
decrease brightness of Philips hue lamp in IoT lab slowly to ten percent .,"philipshue(light, IoT_lab, None).invokeAction('dim', 25);"
decrease Philips hue lamp in IoT lab gradually to ten percent brightness .,"philipshue(light, IoT_lab, None).invokeAction('dim', 25);"
