phrase,code
switch led strip in room 4.443 color to white .,"ledstrip(light, 4.443, None).writeProperty('color', {red:255, green:255, blue:255});"
change led strip from the kitchen color to olive .,"ledstrip(light, kitchen, None).writeProperty('color', {red:128, green:128, blue:0});"
make color of led strip from the kitchen to olive .,"ledstrip(light, kitchen, None).writeProperty('color', {red:128, green:128, blue:0});"
I want olive color on led strip from the kitchen .,"ledstrip(light, kitchen, None).writeProperty('color', {red:128, green:128, blue:0});"
I want led strip from the kitchen color be olive .,"ledstrip(light, kitchen, None).writeProperty('color', {red:128, green:128, blue:0});"
switch led strip from the kitchen color to lime .,"ledstrip(light, kitchen, None).writeProperty('color', {red:0, green:255, blue:0});"
switch color of led strip from the kitchen to lime .,"ledstrip(light, kitchen, None).writeProperty('color', {red:0, green:255, blue:0});"
set led strip from the kitchen color to lime .,"ledstrip(light, kitchen, None).writeProperty('color', {red:0, green:255, blue:0});"
set color of led strip from the kitchen to lime .,"ledstrip(light, kitchen, None).writeProperty('color', {red:0, green:255, blue:0});"
update led strip from the kitchen color to lime .,"ledstrip(light, kitchen, None).writeProperty('color', {red:0, green:255, blue:0});"
adjust color of led strip from the kitchen to lime .,"ledstrip(light, kitchen, None).writeProperty('color', {red:0, green:255, blue:0});"
modify led strip from the kitchen color to lime .,"ledstrip(light, kitchen, None).writeProperty('color', {red:0, green:255, blue:0})"
convert color of led strip from the kitchen to lime .,"ledstrip(light, kitchen, None).writeProperty('color', {red:0, green:255, blue:0});"
change led strip from the kitchen color to lime .,"ledstrip(light, kitchen, None).writeProperty('color', {red:0, green:255, blue:0});"
make color of led strip from the kitchen to lime .,"ledstrip(light, kitchen, None).writeProperty('color', {red:0, green:255, blue:0});"
I want lime color on led strip from the kitchen .,"ledstrip(light, kitchen, None).writeProperty('color', {red:0, green:255, blue:0});"
I want led strip from the kitchen color be lime .,"ledstrip(light, kitchen, None).writeProperty('color', {red:0, green:255, blue:0});"
switch led strip from the kitchen color to green .,"ledstrip(light, kitchen, None).writeProperty('color', {red:0, green:128, blue:0} );"
switch color of led strip from the kitchen to green .,"ledstrip(light, kitchen, None).writeProperty('color', {red:0, green:128, blue:0} );"
set led strip from the kitchen color to green .,"ledstrip(light, kitchen, None).writeProperty('color', {red:0, green:128, blue:0} );"
set color of led strip from the kitchen to green .,"ledstrip(light, kitchen, None).writeProperty('color', {red:0, green:128, blue:0} );"
update led strip from the kitchen color to green .,"ledstrip(light, kitchen, None).writeProperty('color', {red:0, green:128, blue:0} );"
adjust color of led strip from the kitchen to green .,"ledstrip(light, kitchen, None).writeProperty('color', {red:0, green:128, blue:0} );"
modify led strip from the kitchen color to green .,"ledstrip(light, kitchen, None).writeProperty('color', {red:0, green:128, blue:0} )"
convert color of led strip from the kitchen to green .,"ledstrip(light, kitchen, None).writeProperty('color', {red:0, green:128, blue:0} );"
change led strip from the kitchen color to green .,"ledstrip(light, kitchen, None).writeProperty('color', {red:0, green:128, blue:0} );"
make color of led strip from the kitchen to green .,"ledstrip(light, kitchen, None).writeProperty('color', {red:0, green:128, blue:0} );"
I want green color on led strip from the kitchen .,"ledstrip(light, kitchen, None).writeProperty('color', {red:0, green:128, blue:0} );"
I want led strip from the kitchen color be green .,"ledstrip(light, kitchen, None).writeProperty('color', {red:0, green:128, blue:0} );"
switch led strip from the kitchen color to aqua .,"ledstrip(light, kitchen, None).writeProperty('color', {red:0, green:255 blue:255});"
switch color of led strip from the kitchen to aqua .,"ledstrip(light, kitchen, None).writeProperty('color', {red:0, green:255 blue:255});"
set led strip from the kitchen color to aqua .,"ledstrip(light, kitchen, None).writeProperty('color', {red:0, green:255 blue:255});"
set color of led strip from the kitchen to aqua .,"ledstrip(light, kitchen, None).writeProperty('color', {red:0, green:255 blue:255});"
update led strip from the kitchen color to aqua .,"ledstrip(light, kitchen, None).writeProperty('color', {red:0, green:255 blue:255});"
adjust color of led strip from the kitchen to aqua .,"ledstrip(light, kitchen, None).writeProperty('color', {red:0, green:255 blue:255});"
modify led strip from the kitchen color to aqua .,"ledstrip(light, kitchen, None).writeProperty('color', {red:0, green:255 blue:255})"
convert color of led strip from the kitchen to aqua .,"ledstrip(light, kitchen, None).writeProperty('color', {red:0, green:255 blue:255});"
change led strip from the kitchen color to aqua .,"ledstrip(light, kitchen, None).writeProperty('color', {red:0, green:255 blue:255});"
make color of led strip from the kitchen to aqua .,"ledstrip(light, kitchen, None).writeProperty('color', {red:0, green:255 blue:255});"
I want aqua color on led strip from the kitchen .,"ledstrip(light, kitchen, None).writeProperty('color', {red:0, green:255 blue:255});"
I want led strip from the kitchen color be aqua .,"ledstrip(light, kitchen, None).writeProperty('color', {red:0, green:255 blue:255});"
switch led strip from the kitchen color to teal .,"ledstrip(light, kitchen, None).writeProperty('color', {red:0, green:128, blue:128} );"
switch color of led strip from the kitchen to teal .,"ledstrip(light, kitchen, None).writeProperty('color', {red:0, green:128, blue:128} );"
set led strip from the kitchen color to teal .,"ledstrip(light, kitchen, None).writeProperty('color', {red:0, green:128, blue:128} );"
set color of led strip from the kitchen to teal .,"ledstrip(light, kitchen, None).writeProperty('color', {red:0, green:128, blue:128} );"
update led strip from the kitchen color to teal .,"ledstrip(light, kitchen, None).writeProperty('color', {red:0, green:128, blue:128} );"
adjust color of led strip from the kitchen to teal .,"ledstrip(light, kitchen, None).writeProperty('color', {red:0, green:128, blue:128} );"
modify led strip from the kitchen color to teal .,"ledstrip(light, kitchen, None).writeProperty('color', {red:0, green:128, blue:128} )"
convert color of led strip from the kitchen to teal .,"ledstrip(light, kitchen, None).writeProperty('color', {red:0, green:128, blue:128} );"
change led strip from the kitchen color to teal .,"ledstrip(light, kitchen, None).writeProperty('color', {red:0, green:128, blue:128} );"
make color of led strip from the kitchen to teal .,"ledstrip(light, kitchen, None).writeProperty('color', {red:0, green:128, blue:128} );"
I want teal color on led strip from the kitchen .,"ledstrip(light, kitchen, None).writeProperty('color', {red:0, green:128, blue:128} );"
I want led strip from the kitchen color be teal .,"ledstrip(light, kitchen, None).writeProperty('color', {red:0, green:128, blue:128} );"
switch led strip from the kitchen color to blue .,"ledstrip(light, kitchen, None).writeProperty('color', {red:0, green:0, blue:255});"
switch color of led strip from the kitchen to blue .,"ledstrip(light, kitchen, None).writeProperty('color', {red:0, green:0, blue:255});"
set led strip from the kitchen color to blue .,"ledstrip(light, kitchen, None).writeProperty('color', {red:0, green:0, blue:255});"
set color of led strip from the kitchen to blue .,"ledstrip(light, kitchen, None).writeProperty('color', {red:0, green:0, blue:255});"
update led strip from the kitchen color to blue .,"ledstrip(light, kitchen, None).writeProperty('color', {red:0, green:0, blue:255});"
adjust color of led strip from the kitchen to blue .,"ledstrip(light, kitchen, None).writeProperty('color', {red:0, green:0, blue:255});"
modify led strip from the kitchen color to blue .,"ledstrip(light, kitchen, None).writeProperty('color', {red:0, green:0, blue:255})"
convert color of led strip from the kitchen to blue .,"ledstrip(light, kitchen, None).writeProperty('color', {red:0, green:0, blue:255});"
change led strip from the kitchen color to blue .,"ledstrip(light, kitchen, None).writeProperty('color', {red:0, green:0, blue:255});"
make color of led strip from the kitchen to blue .,"ledstrip(light, kitchen, None).writeProperty('color', {red:0, green:0, blue:255});"
I want blue color on led strip from the kitchen .,"ledstrip(light, kitchen, None).writeProperty('color', {red:0, green:0, blue:255});"
I want led strip from the kitchen color be blue .,"ledstrip(light, kitchen, None).writeProperty('color', {red:0, green:0, blue:255});"
switch led strip from the kitchen color to navy .,"ledstrip(light, kitchen, None).writeProperty('color', {red:0, green:0, blue:128});"
switch color of led strip from the kitchen to navy .,"ledstrip(light, kitchen, None).writeProperty('color', {red:0, green:0, blue:128});"
set led strip from the kitchen color to navy .,"ledstrip(light, kitchen, None).writeProperty('color', {red:0, green:0, blue:128});"
set color of led strip from the kitchen to navy .,"ledstrip(light, kitchen, None).writeProperty('color', {red:0, green:0, blue:128});"
update led strip from the kitchen color to navy .,"ledstrip(light, kitchen, None).writeProperty('color', {red:0, green:0, blue:128});"
adjust color of led strip from the kitchen to navy .,"ledstrip(light, kitchen, None).writeProperty('color', {red:0, green:0, blue:128});"
modify led strip from the kitchen color to navy .,"ledstrip(light, kitchen, None).writeProperty('color', {red:0, green:0, blue:128})"
convert color of led strip from the kitchen to navy .,"ledstrip(light, kitchen, None).writeProperty('color', {red:0, green:0, blue:128});"
change led strip from the kitchen color to navy .,"ledstrip(light, kitchen, None).writeProperty('color', {red:0, green:0, blue:128});"
make color of led strip from the kitchen to navy .,"ledstrip(light, kitchen, None).writeProperty('color', {red:0, green:0, blue:128});"
I want navy color on led strip from the kitchen .,"ledstrip(light, kitchen, None).writeProperty('color', {red:0, green:0, blue:128});"
I want led strip from the kitchen color be navy .,"ledstrip(light, kitchen, None).writeProperty('color', {red:0, green:0, blue:128});"
switch led strip from the kitchen color to fuchsia .,"ledstrip(light, kitchen, None).writeProperty('color', {red:255, green:0, blue:255});"
switch color of led strip from the kitchen to fuchsia .,"ledstrip(light, kitchen, None).writeProperty('color', {red:255, green:0, blue:255});"
set led strip from the kitchen color to fuchsia .,"ledstrip(light, kitchen, None).writeProperty('color', {red:255, green:0, blue:255});"
set color of led strip from the kitchen to fuchsia .,"ledstrip(light, kitchen, None).writeProperty('color', {red:255, green:0, blue:255});"
update led strip from the kitchen color to fuchsia .,"ledstrip(light, kitchen, None).writeProperty('color', {red:255, green:0, blue:255});"
adjust color of led strip from the kitchen to fuchsia .,"ledstrip(light, kitchen, None).writeProperty('color', {red:255, green:0, blue:255});"
modify led strip from the kitchen color to fuchsia .,"ledstrip(light, kitchen, None).writeProperty('color', {red:255, green:0, blue:255})"
convert color of led strip from the kitchen to fuchsia .,"ledstrip(light, kitchen, None).writeProperty('color', {red:255, green:0, blue:255});"
change led strip from the kitchen color to fuchsia .,"ledstrip(light, kitchen, None).writeProperty('color', {red:255, green:0, blue:255});"
make color of led strip from the kitchen to fuchsia .,"ledstrip(light, kitchen, None).writeProperty('color', {red:255, green:0, blue:255});"
I want fuchsia color on led strip from the kitchen .,"ledstrip(light, kitchen, None).writeProperty('color', {red:255, green:0, blue:255});"
I want led strip from the kitchen color be fuchsia .,"ledstrip(light, kitchen, None).writeProperty('color', {red:255, green:0, blue:255});"
switch led strip from the kitchen color to purple .,"ledstrip(light, kitchen, None).writeProperty('color', {red:128, green:0, blue:128});"
switch color of led strip from the kitchen to purple .,"ledstrip(light, kitchen, None).writeProperty('color', {red:128, green:0, blue:128});"
set led strip from the kitchen color to purple .,"ledstrip(light, kitchen, None).writeProperty('color', {red:128, green:0, blue:128});"
set color of led strip from the kitchen to purple .,"ledstrip(light, kitchen, None).writeProperty('color', {red:128, green:0, blue:128});"
update led strip from the kitchen color to purple .,"ledstrip(light, kitchen, None).writeProperty('color', {red:128, green:0, blue:128});"
adjust color of led strip from the kitchen to purple .,"ledstrip(light, kitchen, None).writeProperty('color', {red:128, green:0, blue:128});"
modify led strip from the kitchen color to purple .,"ledstrip(light, kitchen, None).writeProperty('color', {red:128, green:0, blue:128})"
convert color of led strip from the kitchen to purple .,"ledstrip(light, kitchen, None).writeProperty('color', {red:128, green:0, blue:128});"
change led strip from the kitchen color to purple .,"ledstrip(light, kitchen, None).writeProperty('color', {red:128, green:0, blue:128});"
make color of led strip from the kitchen to purple .,"ledstrip(light, kitchen, None).writeProperty('color', {red:128, green:0, blue:128});"
I want purple color on led strip from the kitchen .,"ledstrip(light, kitchen, None).writeProperty('color', {red:128, green:0, blue:128});"
I want led strip from the kitchen color be purple .,"ledstrip(light, kitchen, None).writeProperty('color', {red:128, green:0, blue:128});"
switch led strip owned by Zhou color to white .,"ledstrip(light, None, Zhou).writeProperty('color', {red:255, green:255, blue:255});"
switch color of led strip owned by Zhou to white .,"ledstrip(light, None, Zhou).writeProperty('color', {red:255, green:255, blue:255});"
set led strip owned by Zhou color to white .,"ledstrip(light, None, Zhou).writeProperty('color', {red:255, green:255, blue:255});"
set color of led strip owned by Zhou to white .,"ledstrip(light, None, Zhou).writeProperty('color', {red:255, green:255, blue:255});"
update led strip owned by Zhou color to white .,"ledstrip(light, None, Zhou).writeProperty('color', {red:255, green:255, blue:255});"
adjust color of led strip owned by Zhou to white .,"ledstrip(light, None, Zhou).writeProperty('color', {red:255, green:255, blue:255});"
modify led strip owned by Zhou color to white .,"ledstrip(light, None, Zhou).writeProperty('color', {red:255, green:255, blue:255})"
convert color of led strip owned by Zhou to white .,"ledstrip(light, None, Zhou).writeProperty('color', {red:255, green:255, blue:255});"
change led strip owned by Zhou color to white .,"ledstrip(light, None, Zhou).writeProperty('color', {red:255, green:255, blue:255});"
make color of led strip owned by Zhou to white .,"ledstrip(light, None, Zhou).writeProperty('color', {red:255, green:255, blue:255});"
I want white color on led strip owned by Zhou .,"ledstrip(light, None, Zhou).writeProperty('color', {red:255, green:255, blue:255});"
I want led strip owned by Zhou color be white .,"ledstrip(light, None, Zhou).writeProperty('color', {red:255, green:255, blue:255});"
switch led strip owned by Zhou color to silver .,"ledstrip(light, None, Zhou).writeProperty('color', {red:192, green:192, blue:192});"
switch color of led strip owned by Zhou to silver .,"ledstrip(light, None, Zhou).writeProperty('color', {red:192, green:192, blue:192});"
set led strip owned by Zhou color to silver .,"ledstrip(light, None, Zhou).writeProperty('color', {red:192, green:192, blue:192});"
set color of led strip owned by Zhou to silver .,"ledstrip(light, None, Zhou).writeProperty('color', {red:192, green:192, blue:192});"
update led strip owned by Zhou color to silver .,"ledstrip(light, None, Zhou).writeProperty('color', {red:192, green:192, blue:192});"
adjust color of led strip owned by Zhou to silver .,"ledstrip(light, None, Zhou).writeProperty('color', {red:192, green:192, blue:192});"
modify led strip owned by Zhou color to silver .,"ledstrip(light, None, Zhou).writeProperty('color', {red:192, green:192, blue:192})"
convert color of led strip owned by Zhou to silver .,"ledstrip(light, None, Zhou).writeProperty('color', {red:192, green:192, blue:192});"
change led strip owned by Zhou color to silver .,"ledstrip(light, None, Zhou).writeProperty('color', {red:192, green:192, blue:192});"
make color of led strip owned by Zhou to silver .,"ledstrip(light, None, Zhou).writeProperty('color', {red:192, green:192, blue:192});"
I want silver color on led strip owned by Zhou .,"ledstrip(light, None, Zhou).writeProperty('color', {red:192, green:192, blue:192});"
I want led strip owned by Zhou color be silver .,"ledstrip(light, None, Zhou).writeProperty('color', {red:192, green:192, blue:192});"
switch led strip owned by Zhou color to gray .,"ledstrip(light, None, Zhou).writeProperty('color', {red:128, green:128, blue:128});"
switch color of led strip owned by Zhou to gray .,"ledstrip(light, None, Zhou).writeProperty('color', {red:128, green:128, blue:128});"
set led strip owned by Zhou color to gray .,"ledstrip(light, None, Zhou).writeProperty('color', {red:128, green:128, blue:128});"
set color of led strip owned by Zhou to gray .,"ledstrip(light, None, Zhou).writeProperty('color', {red:128, green:128, blue:128});"
update led strip owned by Zhou color to gray .,"ledstrip(light, None, Zhou).writeProperty('color', {red:128, green:128, blue:128});"
adjust color of led strip owned by Zhou to gray .,"ledstrip(light, None, Zhou).writeProperty('color', {red:128, green:128, blue:128});"
modify led strip owned by Zhou color to gray .,"ledstrip(light, None, Zhou).writeProperty('color', {red:128, green:128, blue:128})"
convert color of led strip owned by Zhou to gray .,"ledstrip(light, None, Zhou).writeProperty('color', {red:128, green:128, blue:128});"
change led strip owned by Zhou color to gray .,"ledstrip(light, None, Zhou).writeProperty('color', {red:128, green:128, blue:128});"
make color of led strip owned by Zhou to gray .,"ledstrip(light, None, Zhou).writeProperty('color', {red:128, green:128, blue:128});"
I want gray color on led strip owned by Zhou .,"ledstrip(light, None, Zhou).writeProperty('color', {red:128, green:128, blue:128});"
I want led strip owned by Zhou color be gray .,"ledstrip(light, None, Zhou).writeProperty('color', {red:128, green:128, blue:128});"
switch led strip owned by Zhou color to black .,"ledstrip(light, None, Zhou).writeProperty('color', {red:0, green:0, blue:0});"
switch color of led strip owned by Zhou to black .,"ledstrip(light, None, Zhou).writeProperty('color', {red:0, green:0, blue:0});"
set led strip owned by Zhou color to black .,"ledstrip(light, None, Zhou).writeProperty('color', {red:0, green:0, blue:0});"
set color of led strip owned by Zhou to black .,"ledstrip(light, None, Zhou).writeProperty('color', {red:0, green:0, blue:0});"
update led strip owned by Zhou color to black .,"ledstrip(light, None, Zhou).writeProperty('color', {red:0, green:0, blue:0});"
adjust color of led strip owned by Zhou to black .,"ledstrip(light, None, Zhou).writeProperty('color', {red:0, green:0, blue:0});"
modify led strip owned by Zhou color to black .,"ledstrip(light, None, Zhou).writeProperty('color', {red:0, green:0, blue:0})"
convert color of led strip owned by Zhou to black .,"ledstrip(light, None, Zhou).writeProperty('color', {red:0, green:0, blue:0});"
change led strip owned by Zhou color to black .,"ledstrip(light, None, Zhou).writeProperty('color', {red:0, green:0, blue:0});"
make color of led strip owned by Zhou to black .,"ledstrip(light, None, Zhou).writeProperty('color', {red:0, green:0, blue:0});"
I want black color on led strip owned by Zhou .,"ledstrip(light, None, Zhou).writeProperty('color', {red:0, green:0, blue:0});"
I want led strip owned by Zhou color be black .,"ledstrip(light, None, Zhou).writeProperty('color', {red:0, green:0, blue:0});"
switch led strip owned by Zhou color to red .,"ledstrip(light, None, Zhou).writeProperty('color', {red:255, green:0, blue:0});"
switch color of led strip owned by Zhou to red .,"ledstrip(light, None, Zhou).writeProperty('color', {red:255, green:0, blue:0});"
set led strip owned by Zhou color to red .,"ledstrip(light, None, Zhou).writeProperty('color', {red:255, green:0, blue:0});"
set color of led strip owned by Zhou to red .,"ledstrip(light, None, Zhou).writeProperty('color', {red:255, green:0, blue:0});"
update led strip owned by Zhou color to red .,"ledstrip(light, None, Zhou).writeProperty('color', {red:255, green:0, blue:0});"
adjust color of led strip owned by Zhou to red .,"ledstrip(light, None, Zhou).writeProperty('color', {red:255, green:0, blue:0});"
modify led strip owned by Zhou color to red .,"ledstrip(light, None, Zhou).writeProperty('color', {red:255, green:0, blue:0})"
convert color of led strip owned by Zhou to red .,"ledstrip(light, None, Zhou).writeProperty('color', {red:255, green:0, blue:0});"
change led strip owned by Zhou color to red .,"ledstrip(light, None, Zhou).writeProperty('color', {red:255, green:0, blue:0});"
make color of led strip owned by Zhou to red .,"ledstrip(light, None, Zhou).writeProperty('color', {red:255, green:0, blue:0});"
I want red color on led strip owned by Zhou .,"ledstrip(light, None, Zhou).writeProperty('color', {red:255, green:0, blue:0});"
I want led strip owned by Zhou color be red .,"ledstrip(light, None, Zhou).writeProperty('color', {red:255, green:0, blue:0});"
switch led strip owned by Zhou color to maroon .,"ledstrip(light, None, Zhou).writeProperty('color', {red:128, green:0, blue:0});"
switch color of led strip owned by Zhou to maroon .,"ledstrip(light, None, Zhou).writeProperty('color', {red:128, green:0, blue:0});"
set led strip owned by Zhou color to maroon .,"ledstrip(light, None, Zhou).writeProperty('color', {red:128, green:0, blue:0});"
set color of led strip owned by Zhou to maroon .,"ledstrip(light, None, Zhou).writeProperty('color', {red:128, green:0, blue:0});"
update led strip owned by Zhou color to maroon .,"ledstrip(light, None, Zhou).writeProperty('color', {red:128, green:0, blue:0});"
adjust color of led strip owned by Zhou to maroon .,"ledstrip(light, None, Zhou).writeProperty('color', {red:128, green:0, blue:0});"
modify led strip owned by Zhou color to maroon .,"ledstrip(light, None, Zhou).writeProperty('color', {red:128, green:0, blue:0})"
convert color of led strip owned by Zhou to maroon .,"ledstrip(light, None, Zhou).writeProperty('color', {red:128, green:0, blue:0});"
change led strip owned by Zhou color to maroon .,"ledstrip(light, None, Zhou).writeProperty('color', {red:128, green:0, blue:0});"
make color of led strip owned by Zhou to maroon .,"ledstrip(light, None, Zhou).writeProperty('color', {red:128, green:0, blue:0});"
I want maroon color on led strip owned by Zhou .,"ledstrip(light, None, Zhou).writeProperty('color', {red:128, green:0, blue:0});"
I want led strip owned by Zhou color be maroon .,"ledstrip(light, None, Zhou).writeProperty('color', {red:128, green:0, blue:0});"
switch led strip owned by Zhou color to yellow .,"ledstrip(light, None, Zhou).writeProperty('color', {red:255, green:255, blue:0});"
switch color of led strip owned by Zhou to yellow .,"ledstrip(light, None, Zhou).writeProperty('color', {red:255, green:255, blue:0});"
set led strip owned by Zhou color to yellow .,"ledstrip(light, None, Zhou).writeProperty('color', {red:255, green:255, blue:0});"
set color of led strip owned by Zhou to yellow .,"ledstrip(light, None, Zhou).writeProperty('color', {red:255, green:255, blue:0});"
update led strip owned by Zhou color to yellow .,"ledstrip(light, None, Zhou).writeProperty('color', {red:255, green:255, blue:0});"
adjust color of led strip owned by Zhou to yellow .,"ledstrip(light, None, Zhou).writeProperty('color', {red:255, green:255, blue:0});"
modify led strip owned by Zhou color to yellow .,"ledstrip(light, None, Zhou).writeProperty('color', {red:255, green:255, blue:0})"
convert color of led strip owned by Zhou to yellow .,"ledstrip(light, None, Zhou).writeProperty('color', {red:255, green:255, blue:0});"
change led strip owned by Zhou color to yellow .,"ledstrip(light, None, Zhou).writeProperty('color', {red:255, green:255, blue:0});"
make color of led strip owned by Zhou to yellow .,"ledstrip(light, None, Zhou).writeProperty('color', {red:255, green:255, blue:0});"
I want yellow color on led strip owned by Zhou .,"ledstrip(light, None, Zhou).writeProperty('color', {red:255, green:255, blue:0});"
I want led strip owned by Zhou color be yellow .,"ledstrip(light, None, Zhou).writeProperty('color', {red:255, green:255, blue:0});"
switch led strip owned by Zhou color to olive .,"ledstrip(light, None, Zhou).writeProperty('color', {red:128, green:128, blue:0});"
switch color of led strip owned by Zhou to olive .,"ledstrip(light, None, Zhou).writeProperty('color', {red:128, green:128, blue:0});"
set led strip owned by Zhou color to olive .,"ledstrip(light, None, Zhou).writeProperty('color', {red:128, green:128, blue:0});"
set color of led strip owned by Zhou to olive .,"ledstrip(light, None, Zhou).writeProperty('color', {red:128, green:128, blue:0});"
update led strip owned by Zhou color to olive .,"ledstrip(light, None, Zhou).writeProperty('color', {red:128, green:128, blue:0});"
adjust color of led strip owned by Zhou to olive .,"ledstrip(light, None, Zhou).writeProperty('color', {red:128, green:128, blue:0});"
modify led strip owned by Zhou color to olive .,"ledstrip(light, None, Zhou).writeProperty('color', {red:128, green:128, blue:0})"
convert color of led strip owned by Zhou to olive .,"ledstrip(light, None, Zhou).writeProperty('color', {red:128, green:128, blue:0});"
change led strip owned by Zhou color to olive .,"ledstrip(light, None, Zhou).writeProperty('color', {red:128, green:128, blue:0});"
make color of led strip owned by Zhou to olive .,"ledstrip(light, None, Zhou).writeProperty('color', {red:128, green:128, blue:0});"
I want olive color on led strip owned by Zhou .,"ledstrip(light, None, Zhou).writeProperty('color', {red:128, green:128, blue:0});"
I want led strip owned by Zhou color be olive .,"ledstrip(light, None, Zhou).writeProperty('color', {red:128, green:128, blue:0});"
switch led strip owned by Zhou color to lime .,"ledstrip(light, None, Zhou).writeProperty('color', {red:0, green:255, blue:0});"
switch color of led strip owned by Zhou to lime .,"ledstrip(light, None, Zhou).writeProperty('color', {red:0, green:255, blue:0});"
set led strip owned by Zhou color to lime .,"ledstrip(light, None, Zhou).writeProperty('color', {red:0, green:255, blue:0});"
set color of led strip owned by Zhou to lime .,"ledstrip(light, None, Zhou).writeProperty('color', {red:0, green:255, blue:0});"
update led strip owned by Zhou color to lime .,"ledstrip(light, None, Zhou).writeProperty('color', {red:0, green:255, blue:0});"
adjust color of led strip owned by Zhou to lime .,"ledstrip(light, None, Zhou).writeProperty('color', {red:0, green:255, blue:0});"
modify led strip owned by Zhou color to lime .,"ledstrip(light, None, Zhou).writeProperty('color', {red:0, green:255, blue:0})"
convert color of led strip owned by Zhou to lime .,"ledstrip(light, None, Zhou).writeProperty('color', {red:0, green:255, blue:0});"
change led strip owned by Zhou color to lime .,"ledstrip(light, None, Zhou).writeProperty('color', {red:0, green:255, blue:0});"
make color of led strip owned by Zhou to lime .,"ledstrip(light, None, Zhou).writeProperty('color', {red:0, green:255, blue:0});"
I want lime color on led strip owned by Zhou .,"ledstrip(light, None, Zhou).writeProperty('color', {red:0, green:255, blue:0});"
I want led strip owned by Zhou color be lime .,"ledstrip(light, None, Zhou).writeProperty('color', {red:0, green:255, blue:0});"
switch led strip owned by Zhou color to green .,"ledstrip(light, None, Zhou).writeProperty('color', {red:0, green:128, blue:0} );"
switch color of led strip owned by Zhou to green .,"ledstrip(light, None, Zhou).writeProperty('color', {red:0, green:128, blue:0} );"
set led strip owned by Zhou color to green .,"ledstrip(light, None, Zhou).writeProperty('color', {red:0, green:128, blue:0} );"
set color of led strip owned by Zhou to green .,"ledstrip(light, None, Zhou).writeProperty('color', {red:0, green:128, blue:0} );"
update led strip owned by Zhou color to green .,"ledstrip(light, None, Zhou).writeProperty('color', {red:0, green:128, blue:0} );"
adjust color of led strip owned by Zhou to green .,"ledstrip(light, None, Zhou).writeProperty('color', {red:0, green:128, blue:0} );"
modify led strip owned by Zhou color to green .,"ledstrip(light, None, Zhou).writeProperty('color', {red:0, green:128, blue:0} )"
convert color of led strip owned by Zhou to green .,"ledstrip(light, None, Zhou).writeProperty('color', {red:0, green:128, blue:0} );"
change led strip owned by Zhou color to green .,"ledstrip(light, None, Zhou).writeProperty('color', {red:0, green:128, blue:0} );"
make color of led strip owned by Zhou to green .,"ledstrip(light, None, Zhou).writeProperty('color', {red:0, green:128, blue:0} );"
I want green color on led strip owned by Zhou .,"ledstrip(light, None, Zhou).writeProperty('color', {red:0, green:128, blue:0} );"
I want led strip owned by Zhou color be green .,"ledstrip(light, None, Zhou).writeProperty('color', {red:0, green:128, blue:0} );"
switch led strip owned by Zhou color to aqua .,"ledstrip(light, None, Zhou).writeProperty('color', {red:0, green:255 blue:255});"
switch color of led strip owned by Zhou to aqua .,"ledstrip(light, None, Zhou).writeProperty('color', {red:0, green:255 blue:255});"
set led strip owned by Zhou color to aqua .,"ledstrip(light, None, Zhou).writeProperty('color', {red:0, green:255 blue:255});"
set color of led strip owned by Zhou to aqua .,"ledstrip(light, None, Zhou).writeProperty('color', {red:0, green:255 blue:255});"
update led strip owned by Zhou color to aqua .,"ledstrip(light, None, Zhou).writeProperty('color', {red:0, green:255 blue:255});"
adjust color of led strip owned by Zhou to aqua .,"ledstrip(light, None, Zhou).writeProperty('color', {red:0, green:255 blue:255});"
modify led strip owned by Zhou color to aqua .,"ledstrip(light, None, Zhou).writeProperty('color', {red:0, green:255 blue:255})"
convert color of led strip owned by Zhou to aqua .,"ledstrip(light, None, Zhou).writeProperty('color', {red:0, green:255 blue:255});"
change led strip owned by Zhou color to aqua .,"ledstrip(light, None, Zhou).writeProperty('color', {red:0, green:255 blue:255});"
make color of led strip owned by Zhou to aqua .,"ledstrip(light, None, Zhou).writeProperty('color', {red:0, green:255 blue:255});"
I want aqua color on led strip owned by Zhou .,"ledstrip(light, None, Zhou).writeProperty('color', {red:0, green:255 blue:255});"
I want led strip owned by Zhou color be aqua .,"ledstrip(light, None, Zhou).writeProperty('color', {red:0, green:255 blue:255});"
switch led strip owned by Zhou color to teal .,"ledstrip(light, None, Zhou).writeProperty('color', {red:0, green:128, blue:128} );"
switch color of led strip owned by Zhou to teal .,"ledstrip(light, None, Zhou).writeProperty('color', {red:0, green:128, blue:128} );"
set led strip owned by Zhou color to teal .,"ledstrip(light, None, Zhou).writeProperty('color', {red:0, green:128, blue:128} );"
set color of led strip owned by Zhou to teal .,"ledstrip(light, None, Zhou).writeProperty('color', {red:0, green:128, blue:128} );"
update led strip owned by Zhou color to teal .,"ledstrip(light, None, Zhou).writeProperty('color', {red:0, green:128, blue:128} );"
adjust color of led strip owned by Zhou to teal .,"ledstrip(light, None, Zhou).writeProperty('color', {red:0, green:128, blue:128} );"
modify led strip owned by Zhou color to teal .,"ledstrip(light, None, Zhou).writeProperty('color', {red:0, green:128, blue:128} )"
convert color of led strip owned by Zhou to teal .,"ledstrip(light, None, Zhou).writeProperty('color', {red:0, green:128, blue:128} );"
