phrase,code
I want Daniel's govee lamp color be yellow .,"goveelamp(light, None, Daniel).writeProperty('color', {red:255, green:255, blue:0});"
switch Daniel's govee lamp color to olive .,"goveelamp(light, None, Daniel).writeProperty('color', {red:128, green:128, blue:0});"
switch color of Daniel's govee lamp to olive .,"goveelamp(light, None, Daniel).writeProperty('color', {red:128, green:128, blue:0});"
set Daniel's govee lamp color to olive .,"goveelamp(light, None, Daniel).writeProperty('color', {red:128, green:128, blue:0});"
set color of Daniel's govee lamp to olive .,"goveelamp(light, None, Daniel).writeProperty('color', {red:128, green:128, blue:0});"
update Daniel's govee lamp color to olive .,"goveelamp(light, None, Daniel).writeProperty('color', {red:128, green:128, blue:0});"
adjust color of Daniel's govee lamp to olive .,"goveelamp(light, None, Daniel).writeProperty('color', {red:128, green:128, blue:0});"
modify Daniel's govee lamp color to olive .,"goveelamp(light, None, Daniel).writeProperty('color', {red:128, green:128, blue:0})"
convert color of Daniel's govee lamp to olive .,"goveelamp(light, None, Daniel).writeProperty('color', {red:128, green:128, blue:0});"
change Daniel's govee lamp color to olive .,"goveelamp(light, None, Daniel).writeProperty('color', {red:128, green:128, blue:0});"
make color of Daniel's govee lamp to olive .,"goveelamp(light, None, Daniel).writeProperty('color', {red:128, green:128, blue:0});"
I want olive color on Daniel's govee lamp .,"goveelamp(light, None, Daniel).writeProperty('color', {red:128, green:128, blue:0});"
I want Daniel's govee lamp color be olive .,"goveelamp(light, None, Daniel).writeProperty('color', {red:128, green:128, blue:0});"
switch Daniel's govee lamp color to lime .,"goveelamp(light, None, Daniel).writeProperty('color', {red:0, green:255, blue:0});"
switch color of Daniel's govee lamp to lime .,"goveelamp(light, None, Daniel).writeProperty('color', {red:0, green:255, blue:0});"
set Daniel's govee lamp color to lime .,"goveelamp(light, None, Daniel).writeProperty('color', {red:0, green:255, blue:0});"
set color of Daniel's govee lamp to lime .,"goveelamp(light, None, Daniel).writeProperty('color', {red:0, green:255, blue:0});"
update Daniel's govee lamp color to lime .,"goveelamp(light, None, Daniel).writeProperty('color', {red:0, green:255, blue:0});"
adjust color of Daniel's govee lamp to lime .,"goveelamp(light, None, Daniel).writeProperty('color', {red:0, green:255, blue:0});"
modify Daniel's govee lamp color to lime .,"goveelamp(light, None, Daniel).writeProperty('color', {red:0, green:255, blue:0})"
convert color of Daniel's govee lamp to lime .,"goveelamp(light, None, Daniel).writeProperty('color', {red:0, green:255, blue:0});"
change Daniel's govee lamp color to lime .,"goveelamp(light, None, Daniel).writeProperty('color', {red:0, green:255, blue:0});"
make color of Daniel's govee lamp to lime .,"goveelamp(light, None, Daniel).writeProperty('color', {red:0, green:255, blue:0});"
I want lime color on Daniel's govee lamp .,"goveelamp(light, None, Daniel).writeProperty('color', {red:0, green:255, blue:0});"
I want Daniel's govee lamp color be lime .,"goveelamp(light, None, Daniel).writeProperty('color', {red:0, green:255, blue:0});"
switch Daniel's govee lamp color to green .,"goveelamp(light, None, Daniel).writeProperty('color', {red:0, green:128, blue:0} );"
switch color of Daniel's govee lamp to green .,"goveelamp(light, None, Daniel).writeProperty('color', {red:0, green:128, blue:0} );"
set Daniel's govee lamp color to green .,"goveelamp(light, None, Daniel).writeProperty('color', {red:0, green:128, blue:0} );"
set color of Daniel's govee lamp to green .,"goveelamp(light, None, Daniel).writeProperty('color', {red:0, green:128, blue:0} );"
update Daniel's govee lamp color to green .,"goveelamp(light, None, Daniel).writeProperty('color', {red:0, green:128, blue:0} );"
adjust color of Daniel's govee lamp to green .,"goveelamp(light, None, Daniel).writeProperty('color', {red:0, green:128, blue:0} );"
modify Daniel's govee lamp color to green .,"goveelamp(light, None, Daniel).writeProperty('color', {red:0, green:128, blue:0} )"
convert color of Daniel's govee lamp to green .,"goveelamp(light, None, Daniel).writeProperty('color', {red:0, green:128, blue:0} );"
change Daniel's govee lamp color to green .,"goveelamp(light, None, Daniel).writeProperty('color', {red:0, green:128, blue:0} );"
make color of Daniel's govee lamp to green .,"goveelamp(light, None, Daniel).writeProperty('color', {red:0, green:128, blue:0} );"
I want green color on Daniel's govee lamp .,"goveelamp(light, None, Daniel).writeProperty('color', {red:0, green:128, blue:0} );"
I want Daniel's govee lamp color be green .,"goveelamp(light, None, Daniel).writeProperty('color', {red:0, green:128, blue:0} );"
switch Daniel's govee lamp color to aqua .,"goveelamp(light, None, Daniel).writeProperty('color', {red:0, green:255 blue:255});"
switch color of Daniel's govee lamp to aqua .,"goveelamp(light, None, Daniel).writeProperty('color', {red:0, green:255 blue:255});"
set Daniel's govee lamp color to aqua .,"goveelamp(light, None, Daniel).writeProperty('color', {red:0, green:255 blue:255});"
set color of Daniel's govee lamp to aqua .,"goveelamp(light, None, Daniel).writeProperty('color', {red:0, green:255 blue:255});"
update Daniel's govee lamp color to aqua .,"goveelamp(light, None, Daniel).writeProperty('color', {red:0, green:255 blue:255});"
adjust color of Daniel's govee lamp to aqua .,"goveelamp(light, None, Daniel).writeProperty('color', {red:0, green:255 blue:255});"
modify Daniel's govee lamp color to aqua .,"goveelamp(light, None, Daniel).writeProperty('color', {red:0, green:255 blue:255})"
convert color of Daniel's govee lamp to aqua .,"goveelamp(light, None, Daniel).writeProperty('color', {red:0, green:255 blue:255});"
change Daniel's govee lamp color to aqua .,"goveelamp(light, None, Daniel).writeProperty('color', {red:0, green:255 blue:255});"
make color of Daniel's govee lamp to aqua .,"goveelamp(light, None, Daniel).writeProperty('color', {red:0, green:255 blue:255});"
I want aqua color on Daniel's govee lamp .,"goveelamp(light, None, Daniel).writeProperty('color', {red:0, green:255 blue:255});"
I want Daniel's govee lamp color be aqua .,"goveelamp(light, None, Daniel).writeProperty('color', {red:0, green:255 blue:255});"
switch Daniel's govee lamp color to teal .,"goveelamp(light, None, Daniel).writeProperty('color', {red:0, green:128, blue:128} );"
switch color of Daniel's govee lamp to teal .,"goveelamp(light, None, Daniel).writeProperty('color', {red:0, green:128, blue:128} );"
set Daniel's govee lamp color to teal .,"goveelamp(light, None, Daniel).writeProperty('color', {red:0, green:128, blue:128} );"
set color of Daniel's govee lamp to teal .,"goveelamp(light, None, Daniel).writeProperty('color', {red:0, green:128, blue:128} );"
update Daniel's govee lamp color to teal .,"goveelamp(light, None, Daniel).writeProperty('color', {red:0, green:128, blue:128} );"
adjust color of Daniel's govee lamp to teal .,"goveelamp(light, None, Daniel).writeProperty('color', {red:0, green:128, blue:128} );"
modify Daniel's govee lamp color to teal .,"goveelamp(light, None, Daniel).writeProperty('color', {red:0, green:128, blue:128} )"
convert color of Daniel's govee lamp to teal .,"goveelamp(light, None, Daniel).writeProperty('color', {red:0, green:128, blue:128} );"
change Daniel's govee lamp color to teal .,"goveelamp(light, None, Daniel).writeProperty('color', {red:0, green:128, blue:128} );"
make color of Daniel's govee lamp to teal .,"goveelamp(light, None, Daniel).writeProperty('color', {red:0, green:128, blue:128} );"
I want teal color on Daniel's govee lamp .,"goveelamp(light, None, Daniel).writeProperty('color', {red:0, green:128, blue:128} );"
I want Daniel's govee lamp color be teal .,"goveelamp(light, None, Daniel).writeProperty('color', {red:0, green:128, blue:128} );"
switch Daniel's govee lamp color to blue .,"goveelamp(light, None, Daniel).writeProperty('color', {red:0, green:0, blue:255});"
switch color of Daniel's govee lamp to blue .,"goveelamp(light, None, Daniel).writeProperty('color', {red:0, green:0, blue:255});"
set Daniel's govee lamp color to blue .,"goveelamp(light, None, Daniel).writeProperty('color', {red:0, green:0, blue:255});"
set color of Daniel's govee lamp to blue .,"goveelamp(light, None, Daniel).writeProperty('color', {red:0, green:0, blue:255});"
update Daniel's govee lamp color to blue .,"goveelamp(light, None, Daniel).writeProperty('color', {red:0, green:0, blue:255});"
adjust color of Daniel's govee lamp to blue .,"goveelamp(light, None, Daniel).writeProperty('color', {red:0, green:0, blue:255});"
modify Daniel's govee lamp color to blue .,"goveelamp(light, None, Daniel).writeProperty('color', {red:0, green:0, blue:255})"
convert color of Daniel's govee lamp to blue .,"goveelamp(light, None, Daniel).writeProperty('color', {red:0, green:0, blue:255});"
change Daniel's govee lamp color to blue .,"goveelamp(light, None, Daniel).writeProperty('color', {red:0, green:0, blue:255});"
make color of Daniel's govee lamp to blue .,"goveelamp(light, None, Daniel).writeProperty('color', {red:0, green:0, blue:255});"
I want blue color on Daniel's govee lamp .,"goveelamp(light, None, Daniel).writeProperty('color', {red:0, green:0, blue:255});"
I want Daniel's govee lamp color be blue .,"goveelamp(light, None, Daniel).writeProperty('color', {red:0, green:0, blue:255});"
switch Daniel's govee lamp color to navy .,"goveelamp(light, None, Daniel).writeProperty('color', {red:0, green:0, blue:128});"
switch color of Daniel's govee lamp to navy .,"goveelamp(light, None, Daniel).writeProperty('color', {red:0, green:0, blue:128});"
set Daniel's govee lamp color to navy .,"goveelamp(light, None, Daniel).writeProperty('color', {red:0, green:0, blue:128});"
set color of Daniel's govee lamp to navy .,"goveelamp(light, None, Daniel).writeProperty('color', {red:0, green:0, blue:128});"
update Daniel's govee lamp color to navy .,"goveelamp(light, None, Daniel).writeProperty('color', {red:0, green:0, blue:128});"
adjust color of Daniel's govee lamp to navy .,"goveelamp(light, None, Daniel).writeProperty('color', {red:0, green:0, blue:128});"
modify Daniel's govee lamp color to navy .,"goveelamp(light, None, Daniel).writeProperty('color', {red:0, green:0, blue:128})"
convert color of Daniel's govee lamp to navy .,"goveelamp(light, None, Daniel).writeProperty('color', {red:0, green:0, blue:128});"
change Daniel's govee lamp color to navy .,"goveelamp(light, None, Daniel).writeProperty('color', {red:0, green:0, blue:128});"
make color of Daniel's govee lamp to navy .,"goveelamp(light, None, Daniel).writeProperty('color', {red:0, green:0, blue:128});"
I want navy color on Daniel's govee lamp .,"goveelamp(light, None, Daniel).writeProperty('color', {red:0, green:0, blue:128});"
I want Daniel's govee lamp color be navy .,"goveelamp(light, None, Daniel).writeProperty('color', {red:0, green:0, blue:128});"
switch Daniel's govee lamp color to fuchsia .,"goveelamp(light, None, Daniel).writeProperty('color', {red:255, green:0, blue:255});"
switch color of Daniel's govee lamp to fuchsia .,"goveelamp(light, None, Daniel).writeProperty('color', {red:255, green:0, blue:255});"
set Daniel's govee lamp color to fuchsia .,"goveelamp(light, None, Daniel).writeProperty('color', {red:255, green:0, blue:255});"
set color of Daniel's govee lamp to fuchsia .,"goveelamp(light, None, Daniel).writeProperty('color', {red:255, green:0, blue:255});"
update Daniel's govee lamp color to fuchsia .,"goveelamp(light, None, Daniel).writeProperty('color', {red:255, green:0, blue:255});"
adjust color of Daniel's govee lamp to fuchsia .,"goveelamp(light, None, Daniel).writeProperty('color', {red:255, green:0, blue:255});"
modify Daniel's govee lamp color to fuchsia .,"goveelamp(light, None, Daniel).writeProperty('color', {red:255, green:0, blue:255})"
convert color of Daniel's govee lamp to fuchsia .,"goveelamp(light, None, Daniel).writeProperty('color', {red:255, green:0, blue:255});"
change Daniel's govee lamp color to fuchsia .,"goveelamp(light, None, Daniel).writeProperty('color', {red:255, green:0, blue:255});"
make color of Daniel's govee lamp to fuchsia .,"goveelamp(light, None, Daniel).writeProperty('color', {red:255, green:0, blue:255});"
I want fuchsia color on Daniel's govee lamp .,"goveelamp(light, None, Daniel).writeProperty('color', {red:255, green:0, blue:255});"
I want Daniel's govee lamp color be fuchsia .,"goveelamp(light, None, Daniel).writeProperty('color', {red:255, green:0, blue:255});"
switch Daniel's govee lamp color to purple .,"goveelamp(light, None, Daniel).writeProperty('color', {red:128, green:0, blue:128});"
switch color of Daniel's govee lamp to purple .,"goveelamp(light, None, Daniel).writeProperty('color', {red:128, green:0, blue:128});"
set Daniel's govee lamp color to purple .,"goveelamp(light, None, Daniel).writeProperty('color', {red:128, green:0, blue:128});"
set color of Daniel's govee lamp to purple .,"goveelamp(light, None, Daniel).writeProperty('color', {red:128, green:0, blue:128});"
update Daniel's govee lamp color to purple .,"goveelamp(light, None, Daniel).writeProperty('color', {red:128, green:0, blue:128});"
adjust color of Daniel's govee lamp to purple .,"goveelamp(light, None, Daniel).writeProperty('color', {red:128, green:0, blue:128});"
modify Daniel's govee lamp color to purple .,"goveelamp(light, None, Daniel).writeProperty('color', {red:128, green:0, blue:128})"
convert color of Daniel's govee lamp to purple .,"goveelamp(light, None, Daniel).writeProperty('color', {red:128, green:0, blue:128});"
change Daniel's govee lamp color to purple .,"goveelamp(light, None, Daniel).writeProperty('color', {red:128, green:0, blue:128});"
make color of Daniel's govee lamp to purple .,"goveelamp(light, None, Daniel).writeProperty('color', {red:128, green:0, blue:128});"
I want purple color on Daniel's govee lamp .,"goveelamp(light, None, Daniel).writeProperty('color', {red:128, green:0, blue:128});"
I want Daniel's govee lamp color be purple .,"goveelamp(light, None, Daniel).writeProperty('color', {red:128, green:0, blue:128});"
dim govee lamp lamp in room 4.443 to ten percent brightness .,"goveelamp(light, 4.443, None).invokeAction('dim', 25);"
dim brightness of govee lamp lamp in room 4.443 to ten percent .,"goveelamp(light, 4.443, None).invokeAction('dim', 25);"
adjust brightness of govee lamp lamp in room 4.443 slowly to ten percent .,"goveelamp(light, 4.443, None).invokeAction('dim', 25);"
adjust govee lamp lamp in room 4.443's brightness gradually to ten percent brightness .,"goveelamp(light, 4.443, None).invokeAction('dim', 25);"
reduce brightness of govee lamp lamp in room 4.443 gradually to ten percent .,"goveelamp(light, 4.443, None).invokeAction('dim', 25);"
reduce govee lamp lamp in room 4.443 slowly to ten percent brightness .,"goveelamp(light, 4.443, None).invokeAction('dim', 25);"
decrease brightness of govee lamp lamp in room 4.443 slowly to ten percent .,"goveelamp(light, 4.443, None).invokeAction('dim', 25);"
decrease govee lamp lamp in room 4.443 gradually to ten percent brightness .,"goveelamp(light, 4.443, None).invokeAction('dim', 25);"
lower brightness of govee lamp lamp in room 4.443 gradually to ten percent .,"goveelamp(light, 4.443, None).invokeAction('dim', 25);"
lower govee lamp lamp in room 4.443 slowly to ten percent brightness .,"goveelamp(light, 4.443, None).invokeAction('dim', 25);"
fade brightness of govee lamp lamp in room 4.443 slowly to ten percent .,"goveelamp(light, 4.443, None).invokeAction('dim', 25);"
fade govee lamp lamp in room 4.443 gradually to ten percent brightness .,"goveelamp(light, 4.443, None).invokeAction('dim', 25);"
dim govee lamp lamp in room 4.443 to twenty percent brightness .,"goveelamp(light, 4.443, None).invokeAction('dim', 50);"
dim brightness of govee lamp lamp in room 4.443 to twenty percent .,"goveelamp(light, 4.443, None).invokeAction('dim', 50);"
adjust brightness of govee lamp lamp in room 4.443 slowly to twenty percent .,"goveelamp(light, 4.443, None).invokeAction('dim', 50);"
adjust govee lamp lamp in room 4.443's brightness gradually to twenty percent brightness .,"goveelamp(light, 4.443, None).invokeAction('dim', 50);"
reduce brightness of govee lamp lamp in room 4.443 gradually to twenty percent .,"goveelamp(light, 4.443, None).invokeAction('dim', 50);"
reduce govee lamp lamp in room 4.443 slowly to twenty percent brightness .,"goveelamp(light, 4.443, None).invokeAction('dim', 50);"
decrease brightness of govee lamp lamp in room 4.443 slowly to twenty percent .,"goveelamp(light, 4.443, None).invokeAction('dim', 50);"
decrease govee lamp lamp in room 4.443 gradually to twenty percent brightness .,"goveelamp(light, 4.443, None).invokeAction('dim', 50);"
lower brightness of govee lamp lamp in room 4.443 gradually to twenty percent .,"goveelamp(light, 4.443, None).invokeAction('dim', 50);"
lower govee lamp lamp in room 4.443 slowly to twenty percent brightness .,"goveelamp(light, 4.443, None).invokeAction('dim', 50);"
fade brightness of govee lamp lamp in room 4.443 slowly to twenty percent .,"goveelamp(light, 4.443, None).invokeAction('dim', 50);"
fade govee lamp lamp in room 4.443 gradually to twenty percent brightness .,"goveelamp(light, 4.443, None).invokeAction('dim', 50);"
dim govee lamp lamp in room 4.443 to quarter brightness .,"goveelamp(light, 4.443, None).invokeAction('dim', 64);"
dim brightness of govee lamp lamp in room 4.443 to quarter .,"goveelamp(light, 4.443, None).invokeAction('dim', 64);"
adjust brightness of govee lamp lamp in room 4.443 slowly to quarter .,"goveelamp(light, 4.443, None).invokeAction('dim', 64);"
adjust govee lamp lamp in room 4.443's brightness gradually to quarter brightness .,"goveelamp(light, 4.443, None).invokeAction('dim', 64);"
reduce brightness of govee lamp lamp in room 4.443 gradually to quarter .,"goveelamp(light, 4.443, None).invokeAction('dim', 64);"
reduce govee lamp lamp in room 4.443 slowly to quarter brightness .,"goveelamp(light, 4.443, None).invokeAction('dim', 64);"
decrease brightness of govee lamp lamp in room 4.443 slowly to quarter .,"goveelamp(light, 4.443, None).invokeAction('dim', 64);"
decrease govee lamp lamp in room 4.443 gradually to quarter brightness .,"goveelamp(light, 4.443, None).invokeAction('dim', 64);"
lower brightness of govee lamp lamp in room 4.443 gradually to quarter .,"goveelamp(light, 4.443, None).invokeAction('dim', 64);"
lower govee lamp lamp in room 4.443 slowly to quarter brightness .,"goveelamp(light, 4.443, None).invokeAction('dim', 64);"
fade brightness of govee lamp lamp in room 4.443 slowly to quarter .,"goveelamp(light, 4.443, None).invokeAction('dim', 64);"
fade govee lamp lamp in room 4.443 gradually to quarter brightness .,"goveelamp(light, 4.443, None).invokeAction('dim', 64);"
dim govee lamp lamp in room 4.443 to thirty percent brightness .,"goveelamp(light, 4.443, None).invokeAction('dim', 75);"
dim brightness of govee lamp lamp in room 4.443 to thirty percent .,"goveelamp(light, 4.443, None).invokeAction('dim', 75);"
adjust brightness of govee lamp lamp in room 4.443 slowly to thirty percent .,"goveelamp(light, 4.443, None).invokeAction('dim', 75);"
adjust govee lamp lamp in room 4.443's brightness gradually to thirty percent brightness .,"goveelamp(light, 4.443, None).invokeAction('dim', 75);"
reduce brightness of govee lamp lamp in room 4.443 gradually to thirty percent .,"goveelamp(light, 4.443, None).invokeAction('dim', 75);"
reduce govee lamp lamp in room 4.443 slowly to thirty percent brightness .,"goveelamp(light, 4.443, None).invokeAction('dim', 75);"
decrease brightness of govee lamp lamp in room 4.443 slowly to thirty percent .,"goveelamp(light, 4.443, None).invokeAction('dim', 75);"
decrease govee lamp lamp in room 4.443 gradually to thirty percent brightness .,"goveelamp(light, 4.443, None).invokeAction('dim', 75);"
lower brightness of govee lamp lamp in room 4.443 gradually to thirty percent .,"goveelamp(light, 4.443, None).invokeAction('dim', 75);"
lower govee lamp lamp in room 4.443 slowly to thirty percent brightness .,"goveelamp(light, 4.443, None).invokeAction('dim', 75);"
fade brightness of govee lamp lamp in room 4.443 slowly to thirty percent .,"goveelamp(light, 4.443, None).invokeAction('dim', 75);"
fade govee lamp lamp in room 4.443 gradually to thirty percent brightness .,"goveelamp(light, 4.443, None).invokeAction('dim', 75);"
dim govee lamp lamp in room 4.443 to one third brightness .,"goveelamp(light, 4.443, None).invokeAction('dim', 75);"
dim brightness of govee lamp lamp in room 4.443 to one third .,"goveelamp(light, 4.443, None).invokeAction('dim', 75);"
adjust brightness of govee lamp lamp in room 4.443 slowly to one third .,"goveelamp(light, 4.443, None).invokeAction('dim', 75);"
adjust govee lamp lamp in room 4.443's brightness gradually to one third brightness .,"goveelamp(light, 4.443, None).invokeAction('dim', 75);"
reduce brightness of govee lamp lamp in room 4.443 gradually to one third .,"goveelamp(light, 4.443, None).invokeAction('dim', 75);"
reduce govee lamp lamp in room 4.443 slowly to one third brightness .,"goveelamp(light, 4.443, None).invokeAction('dim', 75);"
decrease brightness of govee lamp lamp in room 4.443 slowly to one third .,"goveelamp(light, 4.443, None).invokeAction('dim', 75);"
decrease govee lamp lamp in room 4.443 gradually to one third brightness .,"goveelamp(light, 4.443, None).invokeAction('dim', 75);"
lower brightness of govee lamp lamp in room 4.443 gradually to one third .,"goveelamp(light, 4.443, None).invokeAction('dim', 75);"
lower govee lamp lamp in room 4.443 slowly to one third brightness .,"goveelamp(light, 4.443, None).invokeAction('dim', 75);"
fade brightness of govee lamp lamp in room 4.443 slowly to one third .,"goveelamp(light, 4.443, None).invokeAction('dim', 75);"
fade govee lamp lamp in room 4.443 gradually to one third brightness .,"goveelamp(light, 4.443, None).invokeAction('dim', 75);"
dim govee lamp lamp in room 4.443 to fourty percent brightness .,"goveelamp(light, 4.443, None).invokeAction('dim', 100);"
dim brightness of govee lamp lamp in room 4.443 to fourty percent .,"goveelamp(light, 4.443, None).invokeAction('dim', 100);"
adjust brightness of govee lamp lamp in room 4.443 slowly to fourty percent .,"goveelamp(light, 4.443, None).invokeAction('dim', 100);"
adjust govee lamp lamp in room 4.443's brightness gradually to fourty percent brightness .,"goveelamp(light, 4.443, None).invokeAction('dim', 100);"
reduce brightness of govee lamp lamp in room 4.443 gradually to fourty percent .,"goveelamp(light, 4.443, None).invokeAction('dim', 100);"
reduce govee lamp lamp in room 4.443 slowly to fourty percent brightness .,"goveelamp(light, 4.443, None).invokeAction('dim', 100);"
decrease brightness of govee lamp lamp in room 4.443 slowly to fourty percent .,"goveelamp(light, 4.443, None).invokeAction('dim', 100);"
decrease govee lamp lamp in room 4.443 gradually to fourty percent brightness .,"goveelamp(light, 4.443, None).invokeAction('dim', 100);"
lower brightness of govee lamp lamp in room 4.443 gradually to fourty percent .,"goveelamp(light, 4.443, None).invokeAction('dim', 100);"
lower govee lamp lamp in room 4.443 slowly to fourty percent brightness .,"goveelamp(light, 4.443, None).invokeAction('dim', 100);"
fade brightness of govee lamp lamp in room 4.443 slowly to fourty percent .,"goveelamp(light, 4.443, None).invokeAction('dim', 100);"
fade govee lamp lamp in room 4.443 gradually to fourty percent brightness .,"goveelamp(light, 4.443, None).invokeAction('dim', 100);"
dim govee lamp lamp in room 4.443 to fifty percent brightness .,"goveelamp(light, 4.443, None).invokeAction('dim', 127);"
dim brightness of govee lamp lamp in room 4.443 to fifty percent .,"goveelamp(light, 4.443, None).invokeAction('dim', 127);"
adjust brightness of govee lamp lamp in room 4.443 slowly to fifty percent .,"goveelamp(light, 4.443, None).invokeAction('dim', 127);"
adjust govee lamp lamp in room 4.443's brightness gradually to fifty percent brightness .,"goveelamp(light, 4.443, None).invokeAction('dim', 127);"
reduce brightness of govee lamp lamp in room 4.443 gradually to fifty percent .,"goveelamp(light, 4.443, None).invokeAction('dim', 127);"
reduce govee lamp lamp in room 4.443 slowly to fifty percent brightness .,"goveelamp(light, 4.443, None).invokeAction('dim', 127);"
decrease brightness of govee lamp lamp in room 4.443 slowly to fifty percent .,"goveelamp(light, 4.443, None).invokeAction('dim', 127);"
decrease govee lamp lamp in room 4.443 gradually to fifty percent brightness .,"goveelamp(light, 4.443, None).invokeAction('dim', 127);"
lower brightness of govee lamp lamp in room 4.443 gradually to fifty percent .,"goveelamp(light, 4.443, None).invokeAction('dim', 127);"
lower govee lamp lamp in room 4.443 slowly to fifty percent brightness .,"goveelamp(light, 4.443, None).invokeAction('dim', 127);"
fade brightness of govee lamp lamp in room 4.443 slowly to fifty percent .,"goveelamp(light, 4.443, None).invokeAction('dim', 127);"
fade govee lamp lamp in room 4.443 gradually to fifty percent brightness .,"goveelamp(light, 4.443, None).invokeAction('dim', 127);"
dim govee lamp lamp in room 4.443 to half brightness .,"goveelamp(light, 4.443, None).invokeAction('dim', 127);"
dim brightness of govee lamp lamp in room 4.443 to half .,"goveelamp(light, 4.443, None).invokeAction('dim', 127);"
adjust brightness of govee lamp lamp in room 4.443 slowly to half .,"goveelamp(light, 4.443, None).invokeAction('dim', 127);"
adjust govee lamp lamp in room 4.443's brightness gradually to half brightness .,"goveelamp(light, 4.443, None).invokeAction('dim', 127);"
reduce brightness of govee lamp lamp in room 4.443 gradually to half .,"goveelamp(light, 4.443, None).invokeAction('dim', 127);"
reduce govee lamp lamp in room 4.443 slowly to half brightness .,"goveelamp(light, 4.443, None).invokeAction('dim', 127);"
decrease brightness of govee lamp lamp in room 4.443 slowly to half .,"goveelamp(light, 4.443, None).invokeAction('dim', 127);"
decrease govee lamp lamp in room 4.443 gradually to half brightness .,"goveelamp(light, 4.443, None).invokeAction('dim', 127);"
lower brightness of govee lamp lamp in room 4.443 gradually to half .,"goveelamp(light, 4.443, None).invokeAction('dim', 127);"
lower govee lamp lamp in room 4.443 slowly to half brightness .,"goveelamp(light, 4.443, None).invokeAction('dim', 127);"
fade brightness of govee lamp lamp in room 4.443 slowly to half .,"goveelamp(light, 4.443, None).invokeAction('dim', 127);"
fade govee lamp lamp in room 4.443 gradually to half brightness .,"goveelamp(light, 4.443, None).invokeAction('dim', 127);"
dim govee lamp lamp in room 4.443 to sixty percent brightness .,"goveelamp(light, 4.443, None).invokeAction('dim', 150);"
dim brightness of govee lamp lamp in room 4.443 to sixty percent .,"goveelamp(light, 4.443, None).invokeAction('dim', 150);"
adjust brightness of govee lamp lamp in room 4.443 slowly to sixty percent .,"goveelamp(light, 4.443, None).invokeAction('dim', 150);"
adjust govee lamp lamp in room 4.443's brightness gradually to sixty percent brightness .,"goveelamp(light, 4.443, None).invokeAction('dim', 150);"
reduce brightness of govee lamp lamp in room 4.443 gradually to sixty percent .,"goveelamp(light, 4.443, None).invokeAction('dim', 150);"
reduce govee lamp lamp in room 4.443 slowly to sixty percent brightness .,"goveelamp(light, 4.443, None).invokeAction('dim', 150);"
decrease brightness of govee lamp lamp in room 4.443 slowly to sixty percent .,"goveelamp(light, 4.443, None).invokeAction('dim', 150);"
decrease govee lamp lamp in room 4.443 gradually to sixty percent brightness .,"goveelamp(light, 4.443, None).invokeAction('dim', 150);"
lower brightness of govee lamp lamp in room 4.443 gradually to sixty percent .,"goveelamp(light, 4.443, None).invokeAction('dim', 150);"
lower govee lamp lamp in room 4.443 slowly to sixty percent brightness .,"goveelamp(light, 4.443, None).invokeAction('dim', 150);"
fade brightness of govee lamp lamp in room 4.443 slowly to sixty percent .,"goveelamp(light, 4.443, None).invokeAction('dim', 150);"
fade govee lamp lamp in room 4.443 gradually to sixty percent brightness .,"goveelamp(light, 4.443, None).invokeAction('dim', 150);"
dim govee lamp lamp in room 4.443 to two third brightness .,"goveelamp(light, 4.443, None).invokeAction('dim', 170);"
dim brightness of govee lamp lamp in room 4.443 to two third .,"goveelamp(light, 4.443, None).invokeAction('dim', 170);"
adjust brightness of govee lamp lamp in room 4.443 slowly to two third .,"goveelamp(light, 4.443, None).invokeAction('dim', 170);"
adjust govee lamp lamp in room 4.443's brightness gradually to two third brightness .,"goveelamp(light, 4.443, None).invokeAction('dim', 170);"
reduce brightness of govee lamp lamp in room 4.443 gradually to two third .,"goveelamp(light, 4.443, None).invokeAction('dim', 170);"
reduce govee lamp lamp in room 4.443 slowly to two third brightness .,"goveelamp(light, 4.443, None).invokeAction('dim', 170);"
decrease brightness of govee lamp lamp in room 4.443 slowly to two third .,"goveelamp(light, 4.443, None).invokeAction('dim', 170);"
decrease govee lamp lamp in room 4.443 gradually to two third brightness .,"goveelamp(light, 4.443, None).invokeAction('dim', 170);"
lower brightness of govee lamp lamp in room 4.443 gradually to two third .,"goveelamp(light, 4.443, None).invokeAction('dim', 170);"
lower govee lamp lamp in room 4.443 slowly to two third brightness .,"goveelamp(light, 4.443, None).invokeAction('dim', 170);"
fade brightness of govee lamp lamp in room 4.443 slowly to two third .,"goveelamp(light, 4.443, None).invokeAction('dim', 170);"
fade govee lamp lamp in room 4.443 gradually to two third brightness .,"goveelamp(light, 4.443, None).invokeAction('dim', 170);"
dim govee lamp lamp in room 4.443 to seventy percent brightness .,"goveelamp(light, 4.443, None).invokeAction('dim', 178);"
dim brightness of govee lamp lamp in room 4.443 to seventy percent .,"goveelamp(light, 4.443, None).invokeAction('dim', 178);"
adjust brightness of govee lamp lamp in room 4.443 slowly to seventy percent .,"goveelamp(light, 4.443, None).invokeAction('dim', 178);"
adjust govee lamp lamp in room 4.443's brightness gradually to seventy percent brightness .,"goveelamp(light, 4.443, None).invokeAction('dim', 178);"
reduce brightness of govee lamp lamp in room 4.443 gradually to seventy percent .,"goveelamp(light, 4.443, None).invokeAction('dim', 178);"
