phrase,code
switch blinkstick in room 4.443 color to white .,"blinkstick(light, 4.443, None).writeProperty('color', {red:255, green:255, blue:255});"
set color of blinkstick from the kitchen to yellow .,"blinkstick(light, kitchen, None).writeProperty('color', {red:255, green:255, blue:0});"
update blinkstick from the kitchen color to yellow .,"blinkstick(light, kitchen, None).writeProperty('color', {red:255, green:255, blue:0});"
adjust color of blinkstick from the kitchen to yellow .,"blinkstick(light, kitchen, None).writeProperty('color', {red:255, green:255, blue:0});"
modify blinkstick from the kitchen color to yellow .,"blinkstick(light, kitchen, None).writeProperty('color', {red:255, green:255, blue:0})"
convert color of blinkstick from the kitchen to yellow .,"blinkstick(light, kitchen, None).writeProperty('color', {red:255, green:255, blue:0});"
change blinkstick from the kitchen color to yellow .,"blinkstick(light, kitchen, None).writeProperty('color', {red:255, green:255, blue:0});"
make color of blinkstick from the kitchen to yellow .,"blinkstick(light, kitchen, None).writeProperty('color', {red:255, green:255, blue:0});"
I want yellow color on blinkstick from the kitchen .,"blinkstick(light, kitchen, None).writeProperty('color', {red:255, green:255, blue:0});"
I want blinkstick from the kitchen color be yellow .,"blinkstick(light, kitchen, None).writeProperty('color', {red:255, green:255, blue:0});"
switch blinkstick from the kitchen color to olive .,"blinkstick(light, kitchen, None).writeProperty('color', {red:128, green:128, blue:0});"
switch color of blinkstick from the kitchen to olive .,"blinkstick(light, kitchen, None).writeProperty('color', {red:128, green:128, blue:0});"
set blinkstick from the kitchen color to olive .,"blinkstick(light, kitchen, None).writeProperty('color', {red:128, green:128, blue:0});"
set color of blinkstick from the kitchen to olive .,"blinkstick(light, kitchen, None).writeProperty('color', {red:128, green:128, blue:0});"
update blinkstick from the kitchen color to olive .,"blinkstick(light, kitchen, None).writeProperty('color', {red:128, green:128, blue:0});"
adjust color of blinkstick from the kitchen to olive .,"blinkstick(light, kitchen, None).writeProperty('color', {red:128, green:128, blue:0});"
modify blinkstick from the kitchen color to olive .,"blinkstick(light, kitchen, None).writeProperty('color', {red:128, green:128, blue:0})"
convert color of blinkstick from the kitchen to olive .,"blinkstick(light, kitchen, None).writeProperty('color', {red:128, green:128, blue:0});"
change blinkstick from the kitchen color to olive .,"blinkstick(light, kitchen, None).writeProperty('color', {red:128, green:128, blue:0});"
make color of blinkstick from the kitchen to olive .,"blinkstick(light, kitchen, None).writeProperty('color', {red:128, green:128, blue:0});"
I want olive color on blinkstick from the kitchen .,"blinkstick(light, kitchen, None).writeProperty('color', {red:128, green:128, blue:0});"
I want blinkstick from the kitchen color be olive .,"blinkstick(light, kitchen, None).writeProperty('color', {red:128, green:128, blue:0});"
switch blinkstick from the kitchen color to lime .,"blinkstick(light, kitchen, None).writeProperty('color', {red:0, green:255, blue:0});"
switch color of blinkstick from the kitchen to lime .,"blinkstick(light, kitchen, None).writeProperty('color', {red:0, green:255, blue:0});"
set blinkstick from the kitchen color to lime .,"blinkstick(light, kitchen, None).writeProperty('color', {red:0, green:255, blue:0});"
set color of blinkstick from the kitchen to lime .,"blinkstick(light, kitchen, None).writeProperty('color', {red:0, green:255, blue:0});"
update blinkstick from the kitchen color to lime .,"blinkstick(light, kitchen, None).writeProperty('color', {red:0, green:255, blue:0});"
adjust color of blinkstick from the kitchen to lime .,"blinkstick(light, kitchen, None).writeProperty('color', {red:0, green:255, blue:0});"
modify blinkstick from the kitchen color to lime .,"blinkstick(light, kitchen, None).writeProperty('color', {red:0, green:255, blue:0})"
convert color of blinkstick from the kitchen to lime .,"blinkstick(light, kitchen, None).writeProperty('color', {red:0, green:255, blue:0});"
change blinkstick from the kitchen color to lime .,"blinkstick(light, kitchen, None).writeProperty('color', {red:0, green:255, blue:0});"
make color of blinkstick from the kitchen to lime .,"blinkstick(light, kitchen, None).writeProperty('color', {red:0, green:255, blue:0});"
I want lime color on blinkstick from the kitchen .,"blinkstick(light, kitchen, None).writeProperty('color', {red:0, green:255, blue:0});"
I want blinkstick from the kitchen color be lime .,"blinkstick(light, kitchen, None).writeProperty('color', {red:0, green:255, blue:0});"
switch blinkstick from the kitchen color to green .,"blinkstick(light, kitchen, None).writeProperty('color', {red:0, green:128, blue:0} );"
switch color of blinkstick from the kitchen to green .,"blinkstick(light, kitchen, None).writeProperty('color', {red:0, green:128, blue:0} );"
set blinkstick from the kitchen color to green .,"blinkstick(light, kitchen, None).writeProperty('color', {red:0, green:128, blue:0} );"
set color of blinkstick from the kitchen to green .,"blinkstick(light, kitchen, None).writeProperty('color', {red:0, green:128, blue:0} );"
update blinkstick from the kitchen color to green .,"blinkstick(light, kitchen, None).writeProperty('color', {red:0, green:128, blue:0} );"
adjust color of blinkstick from the kitchen to green .,"blinkstick(light, kitchen, None).writeProperty('color', {red:0, green:128, blue:0} );"
modify blinkstick from the kitchen color to green .,"blinkstick(light, kitchen, None).writeProperty('color', {red:0, green:128, blue:0} )"
convert color of blinkstick from the kitchen to green .,"blinkstick(light, kitchen, None).writeProperty('color', {red:0, green:128, blue:0} );"
change blinkstick from the kitchen color to green .,"blinkstick(light, kitchen, None).writeProperty('color', {red:0, green:128, blue:0} );"
make color of blinkstick from the kitchen to green .,"blinkstick(light, kitchen, None).writeProperty('color', {red:0, green:128, blue:0} );"
I want green color on blinkstick from the kitchen .,"blinkstick(light, kitchen, None).writeProperty('color', {red:0, green:128, blue:0} );"
I want blinkstick from the kitchen color be green .,"blinkstick(light, kitchen, None).writeProperty('color', {red:0, green:128, blue:0} );"
switch blinkstick from the kitchen color to aqua .,"blinkstick(light, kitchen, None).writeProperty('color', {red:0, green:255 blue:255});"
switch color of blinkstick from the kitchen to aqua .,"blinkstick(light, kitchen, None).writeProperty('color', {red:0, green:255 blue:255});"
set blinkstick from the kitchen color to aqua .,"blinkstick(light, kitchen, None).writeProperty('color', {red:0, green:255 blue:255});"
set color of blinkstick from the kitchen to aqua .,"blinkstick(light, kitchen, None).writeProperty('color', {red:0, green:255 blue:255});"
update blinkstick from the kitchen color to aqua .,"blinkstick(light, kitchen, None).writeProperty('color', {red:0, green:255 blue:255});"
adjust color of blinkstick from the kitchen to aqua .,"blinkstick(light, kitchen, None).writeProperty('color', {red:0, green:255 blue:255});"
modify blinkstick from the kitchen color to aqua .,"blinkstick(light, kitchen, None).writeProperty('color', {red:0, green:255 blue:255})"
convert color of blinkstick from the kitchen to aqua .,"blinkstick(light, kitchen, None).writeProperty('color', {red:0, green:255 blue:255});"
change blinkstick from the kitchen color to aqua .,"blinkstick(light, kitchen, None).writeProperty('color', {red:0, green:255 blue:255});"
make color of blinkstick from the kitchen to aqua .,"blinkstick(light, kitchen, None).writeProperty('color', {red:0, green:255 blue:255});"
I want aqua color on blinkstick from the kitchen .,"blinkstick(light, kitchen, None).writeProperty('color', {red:0, green:255 blue:255});"
I want blinkstick from the kitchen color be aqua .,"blinkstick(light, kitchen, None).writeProperty('color', {red:0, green:255 blue:255});"
switch blinkstick from the kitchen color to teal .,"blinkstick(light, kitchen, None).writeProperty('color', {red:0, green:128, blue:128} );"
switch color of blinkstick from the kitchen to teal .,"blinkstick(light, kitchen, None).writeProperty('color', {red:0, green:128, blue:128} );"
set blinkstick from the kitchen color to teal .,"blinkstick(light, kitchen, None).writeProperty('color', {red:0, green:128, blue:128} );"
set color of blinkstick from the kitchen to teal .,"blinkstick(light, kitchen, None).writeProperty('color', {red:0, green:128, blue:128} );"
update blinkstick from the kitchen color to teal .,"blinkstick(light, kitchen, None).writeProperty('color', {red:0, green:128, blue:128} );"
adjust color of blinkstick from the kitchen to teal .,"blinkstick(light, kitchen, None).writeProperty('color', {red:0, green:128, blue:128} );"
modify blinkstick from the kitchen color to teal .,"blinkstick(light, kitchen, None).writeProperty('color', {red:0, green:128, blue:128} )"
convert color of blinkstick from the kitchen to teal .,"blinkstick(light, kitchen, None).writeProperty('color', {red:0, green:128, blue:128} );"
change blinkstick from the kitchen color to teal .,"blinkstick(light, kitchen, None).writeProperty('color', {red:0, green:128, blue:128} );"
make color of blinkstick from the kitchen to teal .,"blinkstick(light, kitchen, None).writeProperty('color', {red:0, green:128, blue:128} );"
I want teal color on blinkstick from the kitchen .,"blinkstick(light, kitchen, None).writeProperty('color', {red:0, green:128, blue:128} );"
I want blinkstick from the kitchen color be teal .,"blinkstick(light, kitchen, None).writeProperty('color', {red:0, green:128, blue:128} );"
switch blinkstick from the kitchen color to blue .,"blinkstick(light, kitchen, None).writeProperty('color', {red:0, green:0, blue:255});"
switch color of blinkstick from the kitchen to blue .,"blinkstick(light, kitchen, None).writeProperty('color', {red:0, green:0, blue:255});"
set blinkstick from the kitchen color to blue .,"blinkstick(light, kitchen, None).writeProperty('color', {red:0, green:0, blue:255});"
set color of blinkstick from the kitchen to blue .,"blinkstick(light, kitchen, None).writeProperty('color', {red:0, green:0, blue:255});"
update blinkstick from the kitchen color to blue .,"blinkstick(light, kitchen, None).writeProperty('color', {red:0, green:0, blue:255});"
adjust color of blinkstick from the kitchen to blue .,"blinkstick(light, kitchen, None).writeProperty('color', {red:0, green:0, blue:255});"
modify blinkstick from the kitchen color to blue .,"blinkstick(light, kitchen, None).writeProperty('color', {red:0, green:0, blue:255})"
convert color of blinkstick from the kitchen to blue .,"blinkstick(light, kitchen, None).writeProperty('color', {red:0, green:0, blue:255});"
change blinkstick from the kitchen color to blue .,"blinkstick(light, kitchen, None).writeProperty('color', {red:0, green:0, blue:255});"
make color of blinkstick from the kitchen to blue .,"blinkstick(light, kitchen, None).writeProperty('color', {red:0, green:0, blue:255});"
I want blue color on blinkstick from the kitchen .,"blinkstick(light, kitchen, None).writeProperty('color', {red:0, green:0, blue:255});"
I want blinkstick from the kitchen color be blue .,"blinkstick(light, kitchen, None).writeProperty('color', {red:0, green:0, blue:255});"
switch blinkstick from the kitchen color to navy .,"blinkstick(light, kitchen, None).writeProperty('color', {red:0, green:0, blue:128});"
switch color of blinkstick from the kitchen to navy .,"blinkstick(light, kitchen, None).writeProperty('color', {red:0, green:0, blue:128});"
set blinkstick from the kitchen color to navy .,"blinkstick(light, kitchen, None).writeProperty('color', {red:0, green:0, blue:128});"
set color of blinkstick from the kitchen to navy .,"blinkstick(light, kitchen, None).writeProperty('color', {red:0, green:0, blue:128});"
update blinkstick from the kitchen color to navy .,"blinkstick(light, kitchen, None).writeProperty('color', {red:0, green:0, blue:128});"
adjust color of blinkstick from the kitchen to navy .,"blinkstick(light, kitchen, None).writeProperty('color', {red:0, green:0, blue:128});"
modify blinkstick from the kitchen color to navy .,"blinkstick(light, kitchen, None).writeProperty('color', {red:0, green:0, blue:128})"
convert color of blinkstick from the kitchen to navy .,"blinkstick(light, kitchen, None).writeProperty('color', {red:0, green:0, blue:128});"
change blinkstick from the kitchen color to navy .,"blinkstick(light, kitchen, None).writeProperty('color', {red:0, green:0, blue:128});"
make color of blinkstick from the kitchen to navy .,"blinkstick(light, kitchen, None).writeProperty('color', {red:0, green:0, blue:128});"
I want navy color on blinkstick from the kitchen .,"blinkstick(light, kitchen, None).writeProperty('color', {red:0, green:0, blue:128});"
I want blinkstick from the kitchen color be navy .,"blinkstick(light, kitchen, None).writeProperty('color', {red:0, green:0, blue:128});"
switch blinkstick from the kitchen color to fuchsia .,"blinkstick(light, kitchen, None).writeProperty('color', {red:255, green:0, blue:255});"
switch color of blinkstick from the kitchen to fuchsia .,"blinkstick(light, kitchen, None).writeProperty('color', {red:255, green:0, blue:255});"
set blinkstick from the kitchen color to fuchsia .,"blinkstick(light, kitchen, None).writeProperty('color', {red:255, green:0, blue:255});"
set color of blinkstick from the kitchen to fuchsia .,"blinkstick(light, kitchen, None).writeProperty('color', {red:255, green:0, blue:255});"
update blinkstick from the kitchen color to fuchsia .,"blinkstick(light, kitchen, None).writeProperty('color', {red:255, green:0, blue:255});"
adjust color of blinkstick from the kitchen to fuchsia .,"blinkstick(light, kitchen, None).writeProperty('color', {red:255, green:0, blue:255});"
modify blinkstick from the kitchen color to fuchsia .,"blinkstick(light, kitchen, None).writeProperty('color', {red:255, green:0, blue:255})"
convert color of blinkstick from the kitchen to fuchsia .,"blinkstick(light, kitchen, None).writeProperty('color', {red:255, green:0, blue:255});"
change blinkstick from the kitchen color to fuchsia .,"blinkstick(light, kitchen, None).writeProperty('color', {red:255, green:0, blue:255});"
make color of blinkstick from the kitchen to fuchsia .,"blinkstick(light, kitchen, None).writeProperty('color', {red:255, green:0, blue:255});"
I want fuchsia color on blinkstick from the kitchen .,"blinkstick(light, kitchen, None).writeProperty('color', {red:255, green:0, blue:255});"
I want blinkstick from the kitchen color be fuchsia .,"blinkstick(light, kitchen, None).writeProperty('color', {red:255, green:0, blue:255});"
switch blinkstick from the kitchen color to purple .,"blinkstick(light, kitchen, None).writeProperty('color', {red:128, green:0, blue:128});"
switch color of blinkstick from the kitchen to purple .,"blinkstick(light, kitchen, None).writeProperty('color', {red:128, green:0, blue:128});"
set blinkstick from the kitchen color to purple .,"blinkstick(light, kitchen, None).writeProperty('color', {red:128, green:0, blue:128});"
set color of blinkstick from the kitchen to purple .,"blinkstick(light, kitchen, None).writeProperty('color', {red:128, green:0, blue:128});"
update blinkstick from the kitchen color to purple .,"blinkstick(light, kitchen, None).writeProperty('color', {red:128, green:0, blue:128});"
adjust color of blinkstick from the kitchen to purple .,"blinkstick(light, kitchen, None).writeProperty('color', {red:128, green:0, blue:128});"
modify blinkstick from the kitchen color to purple .,"blinkstick(light, kitchen, None).writeProperty('color', {red:128, green:0, blue:128})"
convert color of blinkstick from the kitchen to purple .,"blinkstick(light, kitchen, None).writeProperty('color', {red:128, green:0, blue:128});"
change blinkstick from the kitchen color to purple .,"blinkstick(light, kitchen, None).writeProperty('color', {red:128, green:0, blue:128});"
make color of blinkstick from the kitchen to purple .,"blinkstick(light, kitchen, None).writeProperty('color', {red:128, green:0, blue:128});"
I want purple color on blinkstick from the kitchen .,"blinkstick(light, kitchen, None).writeProperty('color', {red:128, green:0, blue:128});"
I want blinkstick from the kitchen color be purple .,"blinkstick(light, kitchen, None).writeProperty('color', {red:128, green:0, blue:128});"
switch Blinkstick owned by Zhou color to white .,"blinkstick(light, None, Zhou).writeProperty('color', {red:255, green:255, blue:255});"
switch color of Blinkstick owned by Zhou to white .,"blinkstick(light, None, Zhou).writeProperty('color', {red:255, green:255, blue:255});"
set Blinkstick owned by Zhou color to white .,"blinkstick(light, None, Zhou).writeProperty('color', {red:255, green:255, blue:255});"
set color of Blinkstick owned by Zhou to white .,"blinkstick(light, None, Zhou).writeProperty('color', {red:255, green:255, blue:255});"
update Blinkstick owned by Zhou color to white .,"blinkstick(light, None, Zhou).writeProperty('color', {red:255, green:255, blue:255});"
adjust color of Blinkstick owned by Zhou to white .,"blinkstick(light, None, Zhou).writeProperty('color', {red:255, green:255, blue:255});"
modify Blinkstick owned by Zhou color to white .,"blinkstick(light, None, Zhou).writeProperty('color', {red:255, green:255, blue:255})"
convert color of Blinkstick owned by Zhou to white .,"blinkstick(light, None, Zhou).writeProperty('color', {red:255, green:255, blue:255});"
change Blinkstick owned by Zhou color to white .,"blinkstick(light, None, Zhou).writeProperty('color', {red:255, green:255, blue:255});"
make color of Blinkstick owned by Zhou to white .,"blinkstick(light, None, Zhou).writeProperty('color', {red:255, green:255, blue:255});"
I want white color on Blinkstick owned by Zhou .,"blinkstick(light, None, Zhou).writeProperty('color', {red:255, green:255, blue:255});"
I want Blinkstick owned by Zhou color be white .,"blinkstick(light, None, Zhou).writeProperty('color', {red:255, green:255, blue:255});"
switch Blinkstick owned by Zhou color to silver .,"blinkstick(light, None, Zhou).writeProperty('color', {red:192, green:192, blue:192});"
switch color of Blinkstick owned by Zhou to silver .,"blinkstick(light, None, Zhou).writeProperty('color', {red:192, green:192, blue:192});"
set Blinkstick owned by Zhou color to silver .,"blinkstick(light, None, Zhou).writeProperty('color', {red:192, green:192, blue:192});"
set color of Blinkstick owned by Zhou to silver .,"blinkstick(light, None, Zhou).writeProperty('color', {red:192, green:192, blue:192});"
update Blinkstick owned by Zhou color to silver .,"blinkstick(light, None, Zhou).writeProperty('color', {red:192, green:192, blue:192});"
adjust color of Blinkstick owned by Zhou to silver .,"blinkstick(light, None, Zhou).writeProperty('color', {red:192, green:192, blue:192});"
modify Blinkstick owned by Zhou color to silver .,"blinkstick(light, None, Zhou).writeProperty('color', {red:192, green:192, blue:192})"
convert color of Blinkstick owned by Zhou to silver .,"blinkstick(light, None, Zhou).writeProperty('color', {red:192, green:192, blue:192});"
change Blinkstick owned by Zhou color to silver .,"blinkstick(light, None, Zhou).writeProperty('color', {red:192, green:192, blue:192});"
make color of Blinkstick owned by Zhou to silver .,"blinkstick(light, None, Zhou).writeProperty('color', {red:192, green:192, blue:192});"
I want silver color on Blinkstick owned by Zhou .,"blinkstick(light, None, Zhou).writeProperty('color', {red:192, green:192, blue:192});"
I want Blinkstick owned by Zhou color be silver .,"blinkstick(light, None, Zhou).writeProperty('color', {red:192, green:192, blue:192});"
switch Blinkstick owned by Zhou color to gray .,"blinkstick(light, None, Zhou).writeProperty('color', {red:128, green:128, blue:128});"
switch color of Blinkstick owned by Zhou to gray .,"blinkstick(light, None, Zhou).writeProperty('color', {red:128, green:128, blue:128});"
set Blinkstick owned by Zhou color to gray .,"blinkstick(light, None, Zhou).writeProperty('color', {red:128, green:128, blue:128});"
set color of Blinkstick owned by Zhou to gray .,"blinkstick(light, None, Zhou).writeProperty('color', {red:128, green:128, blue:128});"
update Blinkstick owned by Zhou color to gray .,"blinkstick(light, None, Zhou).writeProperty('color', {red:128, green:128, blue:128});"
adjust color of Blinkstick owned by Zhou to gray .,"blinkstick(light, None, Zhou).writeProperty('color', {red:128, green:128, blue:128});"
modify Blinkstick owned by Zhou color to gray .,"blinkstick(light, None, Zhou).writeProperty('color', {red:128, green:128, blue:128})"
convert color of Blinkstick owned by Zhou to gray .,"blinkstick(light, None, Zhou).writeProperty('color', {red:128, green:128, blue:128});"
change Blinkstick owned by Zhou color to gray .,"blinkstick(light, None, Zhou).writeProperty('color', {red:128, green:128, blue:128});"
make color of Blinkstick owned by Zhou to gray .,"blinkstick(light, None, Zhou).writeProperty('color', {red:128, green:128, blue:128});"
I want gray color on Blinkstick owned by Zhou .,"blinkstick(light, None, Zhou).writeProperty('color', {red:128, green:128, blue:128});"
I want Blinkstick owned by Zhou color be gray .,"blinkstick(light, None, Zhou).writeProperty('color', {red:128, green:128, blue:128});"
switch Blinkstick owned by Zhou color to black .,"blinkstick(light, None, Zhou).writeProperty('color', {red:0, green:0, blue:0});"
switch color of Blinkstick owned by Zhou to black .,"blinkstick(light, None, Zhou).writeProperty('color', {red:0, green:0, blue:0});"
set Blinkstick owned by Zhou color to black .,"blinkstick(light, None, Zhou).writeProperty('color', {red:0, green:0, blue:0});"
set color of Blinkstick owned by Zhou to black .,"blinkstick(light, None, Zhou).writeProperty('color', {red:0, green:0, blue:0});"
update Blinkstick owned by Zhou color to black .,"blinkstick(light, None, Zhou).writeProperty('color', {red:0, green:0, blue:0});"
adjust color of Blinkstick owned by Zhou to black .,"blinkstick(light, None, Zhou).writeProperty('color', {red:0, green:0, blue:0});"
modify Blinkstick owned by Zhou color to black .,"blinkstick(light, None, Zhou).writeProperty('color', {red:0, green:0, blue:0})"
convert color of Blinkstick owned by Zhou to black .,"blinkstick(light, None, Zhou).writeProperty('color', {red:0, green:0, blue:0});"
change Blinkstick owned by Zhou color to black .,"blinkstick(light, None, Zhou).writeProperty('color', {red:0, green:0, blue:0});"
make color of Blinkstick owned by Zhou to black .,"blinkstick(light, None, Zhou).writeProperty('color', {red:0, green:0, blue:0});"
I want black color on Blinkstick owned by Zhou .,"blinkstick(light, None, Zhou).writeProperty('color', {red:0, green:0, blue:0});"
I want Blinkstick owned by Zhou color be black .,"blinkstick(light, None, Zhou).writeProperty('color', {red:0, green:0, blue:0});"
switch Blinkstick owned by Zhou color to red .,"blinkstick(light, None, Zhou).writeProperty('color', {red:255, green:0, blue:0});"
switch color of Blinkstick owned by Zhou to red .,"blinkstick(light, None, Zhou).writeProperty('color', {red:255, green:0, blue:0});"
set Blinkstick owned by Zhou color to red .,"blinkstick(light, None, Zhou).writeProperty('color', {red:255, green:0, blue:0});"
set color of Blinkstick owned by Zhou to red .,"blinkstick(light, None, Zhou).writeProperty('color', {red:255, green:0, blue:0});"
update Blinkstick owned by Zhou color to red .,"blinkstick(light, None, Zhou).writeProperty('color', {red:255, green:0, blue:0});"
adjust color of Blinkstick owned by Zhou to red .,"blinkstick(light, None, Zhou).writeProperty('color', {red:255, green:0, blue:0});"
modify Blinkstick owned by Zhou color to red .,"blinkstick(light, None, Zhou).writeProperty('color', {red:255, green:0, blue:0})"
convert color of Blinkstick owned by Zhou to red .,"blinkstick(light, None, Zhou).writeProperty('color', {red:255, green:0, blue:0});"
change Blinkstick owned by Zhou color to red .,"blinkstick(light, None, Zhou).writeProperty('color', {red:255, green:0, blue:0});"
make color of Blinkstick owned by Zhou to red .,"blinkstick(light, None, Zhou).writeProperty('color', {red:255, green:0, blue:0});"
I want red color on Blinkstick owned by Zhou .,"blinkstick(light, None, Zhou).writeProperty('color', {red:255, green:0, blue:0});"
I want Blinkstick owned by Zhou color be red .,"blinkstick(light, None, Zhou).writeProperty('color', {red:255, green:0, blue:0});"
switch Blinkstick owned by Zhou color to maroon .,"blinkstick(light, None, Zhou).writeProperty('color', {red:128, green:0, blue:0});"
switch color of Blinkstick owned by Zhou to maroon .,"blinkstick(light, None, Zhou).writeProperty('color', {red:128, green:0, blue:0});"
set Blinkstick owned by Zhou color to maroon .,"blinkstick(light, None, Zhou).writeProperty('color', {red:128, green:0, blue:0});"
set color of Blinkstick owned by Zhou to maroon .,"blinkstick(light, None, Zhou).writeProperty('color', {red:128, green:0, blue:0});"
update Blinkstick owned by Zhou color to maroon .,"blinkstick(light, None, Zhou).writeProperty('color', {red:128, green:0, blue:0});"
adjust color of Blinkstick owned by Zhou to maroon .,"blinkstick(light, None, Zhou).writeProperty('color', {red:128, green:0, blue:0});"
modify Blinkstick owned by Zhou color to maroon .,"blinkstick(light, None, Zhou).writeProperty('color', {red:128, green:0, blue:0})"
convert color of Blinkstick owned by Zhou to maroon .,"blinkstick(light, None, Zhou).writeProperty('color', {red:128, green:0, blue:0});"
change Blinkstick owned by Zhou color to maroon .,"blinkstick(light, None, Zhou).writeProperty('color', {red:128, green:0, blue:0});"
make color of Blinkstick owned by Zhou to maroon .,"blinkstick(light, None, Zhou).writeProperty('color', {red:128, green:0, blue:0});"
I want maroon color on Blinkstick owned by Zhou .,"blinkstick(light, None, Zhou).writeProperty('color', {red:128, green:0, blue:0});"
I want Blinkstick owned by Zhou color be maroon .,"blinkstick(light, None, Zhou).writeProperty('color', {red:128, green:0, blue:0});"
switch Blinkstick owned by Zhou color to yellow .,"blinkstick(light, None, Zhou).writeProperty('color', {red:255, green:255, blue:0});"
switch color of Blinkstick owned by Zhou to yellow .,"blinkstick(light, None, Zhou).writeProperty('color', {red:255, green:255, blue:0});"
set Blinkstick owned by Zhou color to yellow .,"blinkstick(light, None, Zhou).writeProperty('color', {red:255, green:255, blue:0});"
set color of Blinkstick owned by Zhou to yellow .,"blinkstick(light, None, Zhou).writeProperty('color', {red:255, green:255, blue:0});"
update Blinkstick owned by Zhou color to yellow .,"blinkstick(light, None, Zhou).writeProperty('color', {red:255, green:255, blue:0});"
adjust color of Blinkstick owned by Zhou to yellow .,"blinkstick(light, None, Zhou).writeProperty('color', {red:255, green:255, blue:0});"
modify Blinkstick owned by Zhou color to yellow .,"blinkstick(light, None, Zhou).writeProperty('color', {red:255, green:255, blue:0})"
convert color of Blinkstick owned by Zhou to yellow .,"blinkstick(light, None, Zhou).writeProperty('color', {red:255, green:255, blue:0});"
change Blinkstick owned by Zhou color to yellow .,"blinkstick(light, None, Zhou).writeProperty('color', {red:255, green:255, blue:0});"
make color of Blinkstick owned by Zhou to yellow .,"blinkstick(light, None, Zhou).writeProperty('color', {red:255, green:255, blue:0});"
I want yellow color on Blinkstick owned by Zhou .,"blinkstick(light, None, Zhou).writeProperty('color', {red:255, green:255, blue:0});"
I want Blinkstick owned by Zhou color be yellow .,"blinkstick(light, None, Zhou).writeProperty('color', {red:255, green:255, blue:0});"
switch Blinkstick owned by Zhou color to olive .,"blinkstick(light, None, Zhou).writeProperty('color', {red:128, green:128, blue:0});"
switch color of Blinkstick owned by Zhou to olive .,"blinkstick(light, None, Zhou).writeProperty('color', {red:128, green:128, blue:0});"
set Blinkstick owned by Zhou color to olive .,"blinkstick(light, None, Zhou).writeProperty('color', {red:128, green:128, blue:0});"
set color of Blinkstick owned by Zhou to olive .,"blinkstick(light, None, Zhou).writeProperty('color', {red:128, green:128, blue:0});"
update Blinkstick owned by Zhou color to olive .,"blinkstick(light, None, Zhou).writeProperty('color', {red:128, green:128, blue:0});"
adjust color of Blinkstick owned by Zhou to olive .,"blinkstick(light, None, Zhou).writeProperty('color', {red:128, green:128, blue:0});"
modify Blinkstick owned by Zhou color to olive .,"blinkstick(light, None, Zhou).writeProperty('color', {red:128, green:128, blue:0})"
convert color of Blinkstick owned by Zhou to olive .,"blinkstick(light, None, Zhou).writeProperty('color', {red:128, green:128, blue:0});"
change Blinkstick owned by Zhou color to olive .,"blinkstick(light, None, Zhou).writeProperty('color', {red:128, green:128, blue:0});"
make color of Blinkstick owned by Zhou to olive .,"blinkstick(light, None, Zhou).writeProperty('color', {red:128, green:128, blue:0});"
I want olive color on Blinkstick owned by Zhou .,"blinkstick(light, None, Zhou).writeProperty('color', {red:128, green:128, blue:0});"
I want Blinkstick owned by Zhou color be olive .,"blinkstick(light, None, Zhou).writeProperty('color', {red:128, green:128, blue:0});"
switch Blinkstick owned by Zhou color to lime .,"blinkstick(light, None, Zhou).writeProperty('color', {red:0, green:255, blue:0});"
switch color of Blinkstick owned by Zhou to lime .,"blinkstick(light, None, Zhou).writeProperty('color', {red:0, green:255, blue:0});"
set Blinkstick owned by Zhou color to lime .,"blinkstick(light, None, Zhou).writeProperty('color', {red:0, green:255, blue:0});"
set color of Blinkstick owned by Zhou to lime .,"blinkstick(light, None, Zhou).writeProperty('color', {red:0, green:255, blue:0});"
update Blinkstick owned by Zhou color to lime .,"blinkstick(light, None, Zhou).writeProperty('color', {red:0, green:255, blue:0});"
adjust color of Blinkstick owned by Zhou to lime .,"blinkstick(light, None, Zhou).writeProperty('color', {red:0, green:255, blue:0});"
modify Blinkstick owned by Zhou color to lime .,"blinkstick(light, None, Zhou).writeProperty('color', {red:0, green:255, blue:0})"
convert color of Blinkstick owned by Zhou to lime .,"blinkstick(light, None, Zhou).writeProperty('color', {red:0, green:255, blue:0});"
change Blinkstick owned by Zhou color to lime .,"blinkstick(light, None, Zhou).writeProperty('color', {red:0, green:255, blue:0});"
make color of Blinkstick owned by Zhou to lime .,"blinkstick(light, None, Zhou).writeProperty('color', {red:0, green:255, blue:0});"
I want lime color on Blinkstick owned by Zhou .,"blinkstick(light, None, Zhou).writeProperty('color', {red:0, green:255, blue:0});"
I want Blinkstick owned by Zhou color be lime .,"blinkstick(light, None, Zhou).writeProperty('color', {red:0, green:255, blue:0});"
switch Blinkstick owned by Zhou color to green .,"blinkstick(light, None, Zhou).writeProperty('color', {red:0, green:128, blue:0} );"
switch color of Blinkstick owned by Zhou to green .,"blinkstick(light, None, Zhou).writeProperty('color', {red:0, green:128, blue:0} );"
set Blinkstick owned by Zhou color to green .,"blinkstick(light, None, Zhou).writeProperty('color', {red:0, green:128, blue:0} );"
set color of Blinkstick owned by Zhou to green .,"blinkstick(light, None, Zhou).writeProperty('color', {red:0, green:128, blue:0} );"
update Blinkstick owned by Zhou color to green .,"blinkstick(light, None, Zhou).writeProperty('color', {red:0, green:128, blue:0} );"
adjust color of Blinkstick owned by Zhou to green .,"blinkstick(light, None, Zhou).writeProperty('color', {red:0, green:128, blue:0} );"
